"name: LYS1120wens, distance: 18945.753847182, start time: 2024-11-20T07:25:39.289Z, duration: 30670.0200002193",time,latitude,longitude,alt,speed,course,horiz_acc,vert_acc,rel_alt
,2024-11-20T10:33:38.119Z,37.5505286845,127.0729568849,44.4828796593,0.0510559082,-,13.125,1.5625,-37.8479004082
,2024-11-20T10:33:39.136Z,37.5504553847,127.0730085175,44.4794006554,4.634552003,-,12.875,1.5,-37.8267822441
,2024-11-20T10:33:40.143Z,37.550436274,127.0730220962,44.4773254601,3.4748535164,-,12.625,1.5,-37.8056335625
,2024-11-20T10:33:41.143Z,37.550433969,127.0730239402,44.4760437218,1.814193726,-,12.375,1.5,-37.9060363946
,2024-11-20T10:33:42.144Z,37.5504352682,127.0730232696,44.4753113,0.7838134767,-,11.875,1.5,-37.8215027031
,2024-11-20T10:33:43.131Z,37.5504365674,127.0730226829,44.4748535363,0.3014373779,-,11.625,1.5625,-37.8320617851
,2024-11-20T10:33:44.124Z,37.5504381599,127.0730213418,44.4745788781,0.0381469726,-,11.625,1.375,-37.8267822441
,2024-11-20T10:33:45.128Z,37.5504386628,127.0730209227,44.4744262902,0.0162048339,-,11.625,1.4375,-37.8003540215
,2024-11-20T10:33:46.130Z,37.550441387,127.0730084336,44.474365255,0.6004028321,-,11.625,1.375,-37.9060363946
,2024-11-20T10:33:47.144Z,37.5504416803,127.0730053323,44.4743347375,0.425857544,-,11.625,1.4375,-37.8003540215
,2024-11-20T10:33:48.144Z,37.5504411774,127.0730055838,44.4743042199,0.1915130615,-,11.5625,1.4375,-37.7686462578
,2024-11-20T10:33:49.125Z,37.5504397944,127.0730069249,44.4742737023,0.0790557861,-,11.625,1.4375,-37.7580871757
,2024-11-20T10:33:50.128Z,37.5504383695,127.0730085175,44.4742737023,0.1325073242,-,11.625,1.5625,-37.8373413262
,2024-11-20T10:33:51.129Z,37.5504378666,127.0730090204,44.4742737023,0.0967407226,-,11.6875,1.4375,-37.8373413262
,2024-11-20T10:33:52.133Z,37.5504803628,127.0730026501,44.4742737023,2.414749146,-,12.125,1.375,-37.6576843437
,2024-11-20T10:33:53.144Z,37.5504966656,127.0730001356,44.4742737023,2.1119232182,-,12.5625,1.4375,-37.7686462578
,2024-11-20T10:33:54.144Z,37.5504998926,127.0729999679,44.4742737023,1.2426147463,-,13.3125,1.5,-37.7739257988
,2024-11-20T10:33:55.143Z,37.5504987611,127.0730002194,44.4742737023,0.5702514649,-,13.8125,1.5,-37.8109131035
,2024-11-20T10:33:56.131Z,37.5504970847,127.0730002194,44.4742737023,0.2010803223,-,14.25,1.625,-37.7739257988
,2024-11-20T10:33:57.130Z,37.5504958693,127.0730001356,44.4742737023,0.0379791259,-,14.25,1.625,-37.6629638847
,2024-11-20T10:33:58.130Z,37.5504952826,127.0730001356,44.4743042199,0.0204467773,-,14.25,1.5625,-37.8215027031
,2024-11-20T10:33:59.125Z,37.5505538721,127.0729773368,44.4743347375,3.3680572517,-,13.875,1.5,-37.8161926445
,2024-11-20T10:34:00.144Z,37.5505697977,127.072971218,44.474365255,2.5570983892,-,13.5,1.5,-37.7157898124
,2024-11-20T10:34:01.144Z,37.5505714741,127.0729706313,44.4743957726,1.3332977298,-,12.875,1.5625,-37.8373413262
,2024-11-20T10:34:02.144Z,37.5505708874,127.0729714695,44.4743957726,0.598602295,-,12.4375,1.5625,-37.6629638847
,2024-11-20T10:34:03.128Z,37.5505692948,127.0729720562,44.4743957726,0.1960144043,-,12.375,1.5625,-37.6153869804
,2024-11-20T10:34:04.128Z,37.550568289,127.0729724753,44.4743957726,0.0396423339,-,12.0625,1.5625,-37.8161926445
,2024-11-20T10:34:05.128Z,37.5505678699,127.0729725591,44.4743957726,0.0081329345,-,12.0625,1.5625,-37.8109131035
,2024-11-20T10:34:06.132Z,37.5504742859,127.0730284664,44.4743042199,5.9236450209,-,12.125,1.5,-37.7792053398
,2024-11-20T10:34:07.143Z,37.5504453684,127.0730451464,44.4742126671,4.6708984385,-,12.25,1.375,-37.7686462578
,2024-11-20T10:34:08.144Z,37.5504418899,127.0730468228,44.474151632,2.4965057378,-,12.3125,1.3125,-37.8003540215
,2024-11-20T10:34:09.132Z,37.5504445721,127.0730454817,44.4741211144,1.0567932131,-,12.375,1.375,-37.6893921073
,2024-11-20T10:34:10.125Z,37.5504475896,127.0730436376,44.4741211144,0.3318939209,-,12.375,1.375,-37.8901977715
,2024-11-20T10:34:11.122Z,37.5504494755,127.0730423804,44.4741211144,0.037033081,-,12.4375,1.375,-37.9166259942
,2024-11-20T10:34:12.133Z,37.5505783892,127.0729775882,44.4742126671,7.8406372088,-,12.4375,1.5,-37.8426208672
,2024-11-20T10:34:13.137Z,37.5506181613,127.0729575555,44.4743347375,6.2542419448,-,12.5,1.625,-37.8796081719
,2024-11-20T10:34:14.144Z,37.5506241963,127.0729547895,44.4743957726,3.4099731453,-,12.5,1.5,-37.8267822441
,2024-11-20T10:34:15.144Z,37.550621095,127.0729566335,44.4744262902,1.4772644046,-,12.5625,1.5,-37.8215027031
,2024-11-20T10:34:16.123Z,37.5506176584,127.072958729,44.4744568078,0.5167388917,-,12.625,1.5625,-37.7844848808
,2024-11-20T10:34:17.132Z,37.5506163592,127.0729600701,44.4744568078,0.1684265137,-,12.625,1.5625,-37.8954773125
,2024-11-20T10:34:18.130Z,37.5505404611,127.0729425519,44.4744873253,4.284866334,-,13.125,1.4375,-37.8584900078
,2024-11-20T10:34:19.124Z,37.5505088613,127.0729351758,44.4745178429,3.9477081308,-,13.625,1.5,-37.8320617851
,2024-11-20T10:34:20.143Z,37.5505017786,127.072933248,44.4745483605,2.4153747564,-,14.125,1.5625,-37.8373413262
,2024-11-20T10:34:21.144Z,37.5505034969,127.0729334994,44.4745483605,1.1642303469,-,15.0,1.5,-37.7844848808
,2024-11-20T10:34:22.131Z,37.550506682,127.0729342538,44.4745788781,0.438659668,-,15.0625,1.5,-37.8109131035
,2024-11-20T10:34:23.120Z,37.5505090708,127.0729347567,44.4745788781,0.0966796875,-,15.5625,1.5,-38.6036071957
,2024-11-20T10:34:24.114Z,37.5505231943,127.0729289732,44.5550842492,0.7503814699,-,15.625,1.5,-37.2877502615
,2024-11-20T10:34:25.119Z,37.5505278882,127.0729274645,44.6031799524,0.6456909181,-,15.6875,1.5625,-37.557250994
,2024-11-20T10:34:26.113Z,37.550528894,127.0729271292,44.631927511,0.3949279786,-,15.75,1.5,-37.5255432303
,2024-11-20T10:34:27.112Z,37.5505295646,127.0729264586,44.6491089075,0.2486419678,-,15.8125,1.5,-37.8637695488
,2024-11-20T10:34:28.124Z,37.5505298999,127.0729258719,44.6593628137,0.1572113037,-,15.9375,1.5,-38.577178973
,2024-11-20T10:34:29.115Z,37.5504877808,127.0729930948,44.5848999231,3.5223541267,-,15.3125,1.4375,-37.8215027031
,2024-11-20T10:34:29.889Z,37.5504910916,127.0729880656,44.5404052941,0.1640014648,-,14.5,1.4375,-37.6153869804
,2024-11-20T10:34:31.074Z,37.5504924747,127.0729867245,44.5138244836,0.1789550781,-,12.6875,1.375,-37.4727173026
,2024-11-20T10:34:31.988Z,37.5504934805,127.0729858863,44.4979248254,0.1686401367,-,11.75,1.375,-38.5560302913
,2024-11-20T10:34:33.013Z,37.5504937738,127.0729843776,44.4884338586,0.1394042969,-,11.4375,1.375,-37.3934326346
,2024-11-20T10:34:33.833Z,37.5504935643,127.0729839585,44.4827881066,0.2188720703,-,10.75,1.375,-37.5202636893
,2024-11-20T10:34:34.319Z,37.5504966656,127.0729959446,44.4793701378,0.2723846436,-,10.1875,1.4375,-37.7897949394
,2024-11-20T10:34:35.066Z,37.550497881,127.0729973695,44.4773254601,0.2911529541,-,10.0625,1.4375,-37.7422180351
,2024-11-20T10:34:35.978Z,37.5504996831,127.0729979563,44.476104757,0.2286376953,-,10.0,1.5,-38.0170288262
,2024-11-20T10:34:37.004Z,37.550501569,127.072999465,44.4753723351,0.1675567627,-,9.875,1.5,-37.8954773125
,2024-11-20T10:34:38.030Z,37.5505026587,127.0730012252,44.474945089,0.1265106201,-,9.8125,1.4375,-38.0910034357
,2024-11-20T10:34:38.943Z,37.5505020719,127.0730013929,44.4746704308,0.1175994873,-,9.8125,1.5,-37.6048278983
,2024-11-20T10:34:40.083Z,37.5505049637,127.0729984592,44.4745178429,0.1126861572,-,9.4375,1.4375,-37.8637695488
,2024-11-20T10:34:40.996Z,37.5505035807,127.0729987945,44.4744262902,0.0663146972,-,9.375,1.5,-38.2178344904
,2024-11-20T10:34:42.021Z,37.5505027844,127.0729968666,44.4743957726,0.067199707,-,9.0,1.5625,-38.6511535824
,2024-11-20T10:34:43.048Z,37.5505029939,127.0729972857,44.4743347375,0.0654144287,-,9.0625,1.625,-37.6576843437
,2024-11-20T10:34:43.960Z,37.5505028682,127.0729983754,44.4743347375,0.0786132812,-,9.125,1.5625,-37.9430236993
,2024-11-20T10:34:45.100Z,37.5505051732,127.0729954417,44.4743347375,0.1050109863,-,8.8125,1.5625,-37.8426208672
,2024-11-20T10:34:46.013Z,37.550504377,127.0729977886,44.4743042199,0.0676574707,-,8.75,1.5625,-37.9060363946
,2024-11-20T10:34:47.038Z,37.5505041674,127.0729974534,44.4743042199,0.064163208,-,8.4375,1.5625,-37.6153869804
,2024-11-20T10:34:48.064Z,37.5505045865,127.072997621,44.4743042199,0.0941009521,-,8.125,1.625,-37.6206665214
,2024-11-20T10:34:48.977Z,37.5505051732,127.0729968666,44.4743042199,0.1005554199,-,8.125,1.5625,-37.8267822441
,2024-11-20T10:34:50.004Z,37.5504982582,127.0730002194,44.4743042199,0.0616760254,-,8.0625,1.4375,-38.3446655451
,2024-11-20T10:34:51.030Z,37.5504972942,127.0729997165,44.4743042199,0.078338623,-,8.0,1.5,-38.8096924008
,2024-11-20T10:34:51.864Z,37.5504972942,127.0730005547,44.4743042199,0.117477417,-,8.125,1.5,-37.0182495289
,2024-11-20T10:34:53.082Z,37.5504970847,127.0730020634,44.4742737023,0.1317596435,-,8.1875,1.5625,-37.3828735525
,2024-11-20T10:34:53.993Z,37.5504970847,127.0730040751,44.4742737023,0.0989990234,-,8.3125,1.4375,-38.6511535824
,2024-11-20T10:34:55.020Z,37.5504973781,127.0730006385,44.4742737023,0.1248321533,-,8.375,1.3125,-36.5320739916
,2024-11-20T10:34:55.593Z,37.5504975876,127.0729996327,44.4742737023,0.0914001465,-,8.3125,1.3125,-36.9653930836
,2024-11-20T10:34:56.046Z,37.550497881,127.072999465,44.4743042199,0.1251220703,-,8.25,1.4375,-37.2771911794
,2024-11-20T10:34:57.099Z,37.5504977972,127.0729978725,44.4743042199,0.1168823242,-,8.0625,1.4375,-38.1121521173
,2024-11-20T10:34:58.397Z,37.550496959,127.0729968666,44.4743042199,0.0811309814,-,7.9375,1.4375,-37.3406067068
,2024-11-20T10:34:59.100Z,37.5504970847,127.0729967828,44.4743042199,0.1464996338,-,7.9375,1.5,-38.7304382504
,2024-11-20T10:35:00.038Z,37.5505039998,127.0729919213,44.4743042199,0.1352996826,-,7.75,1.5625,-37.546691912
,2024-11-20T10:35:01.139Z,37.5505039998,127.072991586,44.4743042199,0.1170349121,-,7.625,1.5,-37.8215027031
,2024-11-20T10:35:01.709Z,37.5505029939,127.0729914184,44.4743347375,0.090057373,-,7.375,1.5625,-37.9958801446
,2024-11-20T10:35:03.058Z,37.5505029939,127.0729904964,44.4743347375,0.1192474365,-,7.1875,1.5,-37.8690490898
,2024-11-20T10:35:04.085Z,37.5505044608,127.0729909993,44.4743347375,0.12109375,-,6.75,1.5,-37.9747314629
,2024-11-20T10:35:04.997Z,37.5505041674,127.0729899935,44.4743347375,0.0695648193,-,6.8125,1.5625,-37.9377441582
,2024-11-20T10:35:06.024Z,37.5505013595,127.0729914184,44.4743347375,0.0641326904,-,6.8125,1.5,-37.6682434257
,2024-11-20T10:35:07.145Z,37.5505013595,127.0729919213,44.4743347375,0.0707244873,-,6.75,1.5,-37.6629638847
,2024-11-20T10:35:07.638Z,37.5505018624,127.0729927595,44.4743347375,0.0606384277,-,6.8125,1.5,-37.3987426931
,2024-11-20T10:35:09.044Z,37.5505032873,127.0729921728,44.4743347375,0.0683441162,-,6.6875,1.5625,-38.8995361509
,2024-11-20T10:35:10.036Z,37.5505033711,127.0729914184,44.4743347375,0.106048584,-,6.6875,1.5625,-36.9178466968
,2024-11-20T10:35:10.983Z,37.5505039998,127.0729908317,44.4743347375,0.1260223388,-,6.8125,1.5625,-37.6523742851
,2024-11-20T10:35:11.667Z,37.5505037902,127.0729903287,44.4743347375,0.1191711426,-,6.875,1.625,-37.3458862478
,2024-11-20T10:35:13.035Z,37.5505039998,127.0729808572,44.4743347375,0.1438446045,-,6.8125,1.5625,-37.7105102714
,2024-11-20T10:35:14.099Z,37.5505040836,127.0729637581,44.4743957726,0.1442565918,-,8.0,1.5625,-37.7739257988
,2024-11-20T10:35:15.100Z,37.550503874,127.072946659,44.4744568078,0.6557159425,-,10.5625,1.5625,-38.0962829767
,2024-11-20T10:35:16.099Z,37.5505034969,127.0729355949,44.4744873253,0.8099975587,-,11.5625,1.5625,-38.0751648126
,2024-11-20T10:35:17.100Z,37.5505032873,127.0729318231,44.4745483605,0.5803527833,-,13.125,1.5625,-37.3353271658
,2024-11-20T10:35:18.099Z,37.5504885771,127.0729713856,44.4744873253,1.5470886234,-,14.875,1.3125,-38.154418963
,2024-11-20T10:35:19.100Z,37.5504829612,127.0729875627,44.4744262902,1.5482940677,-,16.625,1.375,-37.7897949394
,2024-11-20T10:35:20.101Z,37.5504817877,127.0729916698,44.4743957726,0.9999542238,-,16.625,1.4375,-37.9588928399
,2024-11-20T10:35:21.100Z,37.5504823745,127.0729905802,44.474365255,0.4720611573,-,16.5625,1.4375,-37.7052307304
,2024-11-20T10:35:22.099Z,37.5504834641,127.0729882333,44.474365255,0.1395721435,-,16.4375,1.5,-38.0064392266
,2024-11-20T10:35:23.099Z,37.5504841766,127.0729863892,44.474365255,0.0171661376,-,16.3125,1.5625,-37.7580871757
,2024-11-20T10:35:24.099Z,37.5505139742,127.0729747384,44.474365255,1.6705169681,-,15.75,1.625,-37.8954773125
,2024-11-20T10:35:25.100Z,37.5505226914,127.0729714695,44.4743957726,1.338195801,-,15.1875,1.625,-37.9166259942
,2024-11-20T10:35:26.099Z,37.5505245773,127.0729711342,44.4743957726,0.7667388917,-,14.625,1.5625,-37.721099871
,2024-11-20T10:35:27.099Z,37.5505246612,127.0729717209,44.4743957726,0.3800964356,-,13.875,1.5625,-38.2072754084
,2024-11-20T10:35:28.101Z,37.5505247869,127.0729723915,44.4743957726,0.1905822754,-,13.5,1.5625,-37.9324646172
,2024-11-20T10:35:29.100Z,37.5505247869,127.0729728944,44.4743957726,0.098953247,-,13.625,1.5625,-38.0328674493
,2024-11-20T10:35:30.099Z,37.5504817877,127.0729786779,44.5549011437,2.3330688481,-,14.0,1.5,-37.8796081719
,2024-11-20T10:35:31.100Z,37.550463599,127.0729813601,44.6029968469,2.1915740971,-,14.6875,1.4375,-37.7633667168
,2024-11-20T10:35:32.100Z,37.5504582765,127.0729824498,44.6317138879,1.4321899417,-,15.25,1.5,-37.636535662
,2024-11-20T10:35:33.099Z,37.5504581927,127.072982785,44.6488647668,0.7590789796,-,15.4375,1.5625,-37.9219055352
,2024-11-20T10:35:34.099Z,37.5504593661,127.0729829527,44.6591491907,0.3442535401,-,16.3125,1.625,-38.0117492852
,2024-11-20T10:35:35.099Z,37.5504599948,127.0729832879,44.6652527063,0.1543121338,-,16.5625,1.625,-38.0064392266
,2024-11-20T10:35:36.099Z,37.5504772615,127.072971218,44.5884399621,0.9485321047,-,15.9375,1.5625,-37.7369384941
,2024-11-20T10:35:37.101Z,37.5504818715,127.0729679491,44.5425720422,0.7679443361,-,15.25,1.5,-37.9536132989
,2024-11-20T10:35:38.100Z,37.5504821649,127.0729676976,44.5151367394,0.3979034424,-,14.5625,1.5,-38.0117492852
,2024-11-20T10:35:39.100Z,37.5504811591,127.0729681167,44.4987488,0.137008667,-,14.375,1.5625,-38.149139422
,2024-11-20T10:35:40.101Z,37.5504800694,127.0729686196,44.4889526574,0.0167388916,-,13.3125,1.5,-37.4938354666
,2024-11-20T10:35:41.100Z,37.550478896,127.0729691225,44.4831238,0.0669250488,-,13.5625,1.375,-37.8796081719
,2024-11-20T10:35:42.099Z,37.5504781835,127.0729694578,44.4796142785,0.0794525146,-,13.75,1.4375,-38.1914062677
,2024-11-20T10:35:43.099Z,37.5505055923,127.0729686196,44.4775390832,1.4578247073,-,13.625,1.5,-38.0275879083
,2024-11-20T10:35:44.101Z,37.5505147705,127.0729687872,44.4762878625,1.2357330325,-,13.625,1.5,-37.8690490898
,2024-11-20T10:35:45.099Z,37.5505164888,127.0729688711,44.475524923,0.7048797609,-,13.5625,1.5625,-37.8584900078
,2024-11-20T10:35:46.101Z,37.5505161954,127.0729689549,44.4750976769,0.3354644776,-,13.3125,1.625,-37.7474975761
,2024-11-20T10:35:47.100Z,37.5505162793,127.0729691225,44.4748230187,0.1692504883,-,13.125,1.6875,-39.0580749693
,2024-11-20T10:35:48.100Z,37.5505164888,127.072969374,44.4746704308,0.0975494384,-,13.4375,1.6875,-39.1109314146
,2024-11-20T10:35:49.100Z,37.5505167822,127.0729694578,44.4745788781,0.0698699951,-,13.5,1.6875,-39.517822284
,2024-11-20T10:35:50.100Z,37.5504991802,127.0729680329,44.4745178429,0.9400482179,-,14.5,1.5,-38.5983276546
,2024-11-20T10:35:51.100Z,37.550490463,127.0729674461,44.4744873253,0.9520263674,-,15.125,1.5,-37.2666015798
,2024-11-20T10:35:52.101Z,37.5504922651,127.0729649316,44.4744568078,0.5808258057,-,16.0,1.5,-36.8914184742
,2024-11-20T10:35:53.099Z,37.5504924747,127.072965183,44.4744568078,2.5588378912,-,16.8125,1.4375,-37.9958801446
,2024-11-20T10:35:54.101Z,37.5504785607,127.0729643448,44.4744568078,2.5014953619,-,18.25,1.4375,-37.8532104668
,2024-11-20T10:35:55.099Z,37.5504521996,127.0729638419,44.4744568078,5.1423950207,-,24.25,1.5,-37.213775652
,2024-11-20T10:35:56.100Z,37.5504217733,127.0729679491,44.4744568078,5.0310821544,-,30.25,1.5,-46.097106955
,2024-11-20T10:35:57.100Z,37.5504008605,127.0729709665,44.4744262902,4.2837829599,-,33.3125,1.625,-36.1463012863
,2024-11-20T10:35:58.099Z,37.550404297,127.0729718886,44.4744262902,2.6325683599,-,38.4375,1.625,-37.6101074393
,2024-11-20T10:35:59.101Z,37.5504275987,127.0729706313,44.4744262902,0.8105163576,-,48.875,1.625,-37.6999511894
,2024-11-20T10:36:00.099Z,37.5504712684,127.0729669432,44.4744262902,1.0748596193,-,44.375,1.5,-37.631256121
,2024-11-20T10:36:01.099Z,37.5504889962,127.0729655183,44.4744262902,1.392089844,-,42.0,1.5,-37.9588928399
,2024-11-20T10:36:02.101Z,37.550496498,127.0729648478,44.4744262902,1.1835327151,-,38.1875,1.5,-37.4093017752
,2024-11-20T10:36:03.099Z,37.5504993897,127.0729644287,44.4744568078,0.8491973878,-,34.875,1.4375,-38.2495422541
,2024-11-20T10:36:04.100Z,37.5504991802,127.0729644287,44.4744568078,0.5197296143,-,34.6875,1.3125,-39.0210876646
,2024-11-20T10:36:05.101Z,37.5504979648,127.0729644287,44.4744568078,0.2768859863,-,32.25,1.4375,-37.7897949394
,2024-11-20T10:36:05.631Z,37.5504744955,127.0729753251,44.4744262902,0.1173248291,-,28.25,1.4375,-39.0158081236
,2024-11-20T10:36:06.342Z,37.5504726934,127.0729760795,44.4744262902,0.0923156738,-,22.25,1.375,-38.6141662777
,2024-11-20T10:36:07.025Z,37.5504688796,127.072981863,44.4743957726,0.1134185791,-,20.375,1.4375,-38.054016131
,2024-11-20T10:36:08.100Z,37.5504685862,127.0729824498,44.4743957726,0.1332244873,-,15.3125,1.5,-37.1979065114
,2024-11-20T10:36:09.174Z,37.5504684605,127.0729833718,44.474365255,0.1290283203,-,12.0625,1.5625,-36.4739380052
,2024-11-20T10:36:10.099Z,37.5504687958,127.0729831203,44.474365255,0.134765625,-,11.375,1.6875,-37.4727173026
,2024-11-20T10:36:11.100Z,37.5504687958,127.0729832879,44.474365255,0.0961151123,-,7.25,1.5625,-38.4133606135
,2024-11-20T10:36:11.975Z,37.55046867,127.0729840423,44.474365255,0.0853881836,-,7.125,1.625,-37.7633667168
,2024-11-20T10:36:13.003Z,37.5504690891,127.0729837909,44.474365255,0.1256103515,-,7.1875,1.5625,-38.4239196956
,2024-11-20T10:36:14.028Z,37.5504643953,127.072986054,44.474365255,0.1160888672,-,7.1875,1.5,-38.8889770688
,2024-11-20T10:36:14.826Z,37.5504653592,127.0729844614,44.474365255,0.0742034912,-,7.125,1.375,-38.7568664731
,2024-11-20T10:36:16.137Z,37.5504643953,127.0729829527,44.474365255,0.0717010498,-,7.0,1.4375,-37.7950744804
,2024-11-20T10:36:17.100Z,37.55046406,127.0729823659,44.474365255,0.0717010498,-,119.4375,1.5,-37.6735229667
,2024-11-20T10:36:17.937Z,37.5504651916,127.0729825336,44.474365255,0.0806274414,-,7.1875,1.5,-37.6048278983
,2024-11-20T10:36:19.101Z,37.5504651916,127.0729836232,44.474365255,0.1341400146,-,7.3125,1.5625,-37.7527771171
,2024-11-20T10:36:19.558Z,37.5504657783,127.0729850481,44.474365255,0.0563201904,-,7.25,1.5625,-37.9166259942
,2024-11-20T10:36:20.100Z,37.5504659878,127.0729867245,44.474365255,0.0829925537,-,7.1875,1.625,-37.9800415215
,2024-11-20T10:36:21.101Z,37.5504673709,127.0729862216,44.474365255,0.078125,-,7.0625,1.625,-37.9641723809
,2024-11-20T10:36:24.100Z,37.5504651916,127.0729845452,44.474365255,0.0740509033,-,6.875,1.625,-37.8267822441
,2024-11-20T10:36:24.975Z,37.5504642696,127.0729843776,44.474365255,0.1056518554,-,6.75,1.5625,-38.6934509457
,2024-11-20T10:36:26.000Z,37.5504648982,127.0729839585,44.474365255,0.110458374,-,6.8125,1.5625,-37.7633667168
,2024-11-20T10:36:27.026Z,37.5504671613,127.0729816954,44.474365255,0.0904083252,-,6.75,1.4375,-38.2231140314
,2024-11-20T10:36:28.053Z,37.5504678738,127.0729810248,44.474365255,0.0973510742,-,6.625,1.375,-38.4767761409
,2024-11-20T10:36:29.079Z,37.550467287,127.0729804381,44.474365255,0.123336792,-,6.5,1.3125,-38.4080810725
,2024-11-20T10:36:29.992Z,37.5504668679,127.0729797675,44.474365255,0.1175079345,-,6.5,1.375,-38.9576721372
,2024-11-20T10:36:31.017Z,37.5504665746,127.0729785941,44.474365255,0.0782775879,-,6.375,1.375,-36.621887224
,2024-11-20T10:36:32.100Z,37.5504689634,127.0729765824,44.4743957726,0.044555664,-,71.75,1.4375,-38.0857238946
,2024-11-20T10:36:33.099Z,37.5504716875,127.0729751575,44.4743957726,0.1754455566,-,77.875,1.5,-37.5097046073
,2024-11-20T10:36:34.100Z,37.5504764652,127.0729728944,44.4743957726,0.3381195069,-,84.6875,1.625,-38.4028015315
,2024-11-20T10:36:35.100Z,37.5504821649,127.0729701284,44.4743957726,0.453491211,-,92.0,1.625,-38.2389831721
,2024-11-20T10:36:36.100Z,37.5504863978,127.0729618303,44.4744262902,0.5406494141,-,100.3125,1.5625,-40.1678161808
,2024-11-20T10:36:37.099Z,37.550484889,127.0729904964,44.4743957726,1.133117676,-,69.1875,1.625,-34.5926208657
,2024-11-20T10:36:38.100Z,37.5504795665,127.0729980401,44.474365255,1.8025207523,-,149.25,1.5,-36.9759521656
,2024-11-20T10:36:38.898Z,37.5504813686,127.0729843776,44.474365255,0.0782165527,-,6.25,1.5,-36.616607683
,2024-11-20T10:36:39.838Z,37.5504834641,127.072984629,44.474365255,0.0964202881,-,6.25,1.5625,-37.5308532889
,2024-11-20T10:36:41.052Z,37.5504845957,127.0729853834,44.474365255,0.1357574463,-,6.25,1.5,-38.487335223
,2024-11-20T10:36:42.078Z,37.5504897924,127.0729839585,44.474365255,0.1259460449,-,6.1875,1.4375,-37.5308532889
,2024-11-20T10:36:42.990Z,37.5504901696,127.0729838747,44.474365255,0.0907745361,-,6.125,1.4375,-37.2613220388
,2024-11-20T10:36:44.017Z,37.5504900858,127.0729833718,44.474365255,0.0794677734,-,6.0625,1.5,-38.0064392266
,2024-11-20T10:36:45.042Z,37.5504909659,127.0729830365,44.474365255,0.0748748779,-,6.0,1.625,-37.546691912
,2024-11-20T10:36:46.068Z,37.5504912593,127.0729835394,44.474365255,0.1072692871,-,6.0,1.625,-37.9219055352
,2024-11-20T10:36:47.099Z,37.5504925585,127.0729754928,44.474365255,0.0857849121,-,8.4375,1.5,-37.8849182305
,2024-11-20T10:36:48.099Z,37.5504928937,127.0729697931,44.4743957726,0.3115997315,-,10.5625,1.5,-36.4792175462
,2024-11-20T10:36:49.100Z,37.5504929776,127.0729665241,44.4744262902,0.2978210449,-,12.9375,1.4375,-37.8584900078
,2024-11-20T10:36:50.100Z,37.5504929776,127.0729655183,44.4744262902,0.203918457,-,16.9375,1.5,-36.7170105151
,2024-11-20T10:36:51.100Z,37.5504929776,127.0729654345,44.4744262902,0.1206359863,-,20.0625,1.4375,-37.3617248709
,2024-11-20T10:36:52.100Z,37.5504928937,127.0729661889,44.4744262902,0.045211792,-,21.3125,1.375,-38.4450683772
,2024-11-20T10:36:53.100Z,37.5504928937,127.0729662727,44.4744262902,0.016418457,-,19.4375,1.4375,-37.3987426931
,2024-11-20T10:36:54.100Z,37.5504928937,127.0729663565,44.4744262902,0.0055999755,-,18.75,1.4375,-39.7609253114
,2024-11-20T10:36:55.163Z,37.5504889962,127.072980019,44.4744262902,0.1429138183,-,15.375,1.4375,-37.3828735525
,2024-11-20T10:36:55.630Z,37.5504888704,127.072980941,44.4743957726,0.1241149902,-,13.8125,1.5,-38.999938983
,2024-11-20T10:36:56.259Z,37.55048908,127.0729811925,44.4743957726,0.1759338379,-,10.0625,1.5625,-36.521484392
,2024-11-20T10:36:57.056Z,37.5504892895,127.0729804381,44.4743957726,0.2073974609,-,9.625,1.5625,-38.2865295588
,2024-11-20T10:36:57.599Z,37.5504897924,127.0729801866,44.4743957726,0.2314147949,-,8.75,1.625,-37.6946716484
,2024-11-20T10:36:58.054Z,37.5504900858,127.0729796837,44.4743957726,0.2512817383,-,8.5,1.625,-37.4515686209
,2024-11-20T10:36:59.029Z,37.5504901696,127.072980019,44.474365255,0.2965087891,-,6.25,1.5625,-39.612945575
,2024-11-20T10:36:59.756Z,37.5504907983,127.0729806896,44.474365255,0.3423461914,-,6.3125,1.5625,-37.8373413262
,2024-11-20T10:37:01.180Z,37.5504924747,127.072982785,44.474365255,0.3374176026,-,6.4375,1.5625,-37.9906006036
,2024-11-20T10:37:02.051Z,37.5504934805,127.0729843776,44.474365255,0.2879333496,-,6.5625,1.5625,-40.9657898139
,2024-11-20T10:37:02.794Z,37.5504932709,127.0729854672,44.474365255,0.2996520996,-,6.75,1.5625,-36.4158020189
,2024-11-20T10:37:03.613Z,37.5504937738,127.0729871436,44.474365255,0.3830413819,-,7.0625,1.4375,-37.039367693
,2024-11-20T10:37:04.218Z,37.5504940672,127.0729876465,44.5548401086,0.4835357667,-,7.375,1.4375,-37.129211443
,2024-11-20T10:37:04.773Z,37.5504741602,127.0730077631,44.6029052942,0.4691314698,-,7.625,1.4375,-38.8942566099
,2024-11-20T10:37:05.998Z,37.5504687958,127.0730131275,44.6316223352,0.5537567139,-,7.75,1.375,-41.658081074
,2024-11-20T10:37:07.069Z,37.5504622998,127.0730231858,44.6487426965,0.7682037355,-,7.9375,1.4375,-37.1080627614
,2024-11-20T10:37:07.775Z,37.5504577736,127.0730282988,44.6589660852,0.8304748537,-,8.1875,1.4375,-36.5162048509
