"name: LYS1125mon, distance: 8830.0393762842, start time: 2024-11-25T05:57:37.173Z, duration: 14409.5519998073",time,latitude,longitude,alt,speed,course,horiz_acc,vert_acc,rel_alt
,2024-11-25T07:33:45.144Z,37.5504948635,127.0729834556,44.7171020716,0.1624145508,-,17.3125,1.125,-26.0316772582
,2024-11-25T07:33:46.143Z,37.5504945701,127.0729836232,44.6998901575,0.1032409668,-,17.5625,1.125,-25.9418335081
,2024-11-25T07:33:47.144Z,37.550492768,127.0729847967,44.7701111048,0.1542053223,-,16.9375,1.1875,-25.9206848265
,2024-11-25T07:33:48.144Z,37.5504918879,127.0729852996,44.8120727747,0.1348724365,-,16.0625,1.1875,-25.8731384397
,2024-11-25T07:33:49.144Z,37.5504914688,127.0729854672,44.8371277064,0.0922546386,-,16.5,1.1875,-25.8889770628
,2024-11-25T07:33:50.143Z,37.5504914688,127.0729854672,44.8521118372,0.0511474609,-,17.125,1.1875,-25.9576721312
,2024-11-25T07:33:51.144Z,37.5504914688,127.0729853834,44.8610534876,0.0236053466,-,18.0,1.25,-25.8150024534
,2024-11-25T07:33:52.144Z,37.5504924747,127.0729852996,44.7859192103,0.0344085693,-,17.5,1.1875,-26.0527954222
,2024-11-25T07:33:53.143Z,37.5504929776,127.0729850481,44.7410278528,0.0455017089,-,17.8125,1.125,-25.9788208128
,2024-11-25T07:33:54.144Z,37.5504931871,127.0729850481,44.7141723841,0.0332794189,-,18.25,1.125,-25.9682617308
,2024-11-25T07:33:55.143Z,37.5504932709,127.0729850481,44.6981506555,0.023071289,-,18.8125,1.1875,-25.8519897581
,2024-11-25T07:33:56.143Z,37.5504932709,127.0729850481,44.688568136,0.0132141113,-,19.4375,1.125,-25.8731384397
,2024-11-25T07:33:57.143Z,37.5504921813,127.0729856349,44.6828613489,0.0514373779,-,18.3125,1.125,-25.6881713986
,2024-11-25T07:33:58.144Z,37.5504915946,127.072986054,44.6794128626,0.0589752197,-,18.3125,1.0625,-25.756866467
,2024-11-25T07:33:59.144Z,37.550491385,127.0729861378,44.6773987024,0.0433502197,-,18.25,1.125,-25.756866467
,2024-11-25T07:34:00.143Z,37.550491385,127.0729861378,44.6761474817,0.0248870849,-,18.125,1.125,-25.8519897581
,2024-11-25T07:34:01.144Z,37.550491385,127.0729861378,44.6754455774,0.011642456,-,17.8125,1.125,-25.9154052855
,2024-11-25T07:34:02.144Z,37.5504901696,127.0729868922,44.6749878137,0.0759124756,-,16.375,1.0625,-25.8836975218
,2024-11-25T07:34:03.144Z,37.5504894991,127.0729872274,44.6747436731,0.0777435302,-,16.1875,1.0,-25.8202819944
,2024-11-25T07:34:04.144Z,37.5504892895,127.0729874789,44.6745605676,0.0547790527,-,16.125,1.0625,-25.7780151487
,2024-11-25T07:34:05.144Z,37.5504891638,127.0729874789,44.6744690149,0.0303649902,-,16.3125,1.0625,-25.8519897581
,2024-11-25T07:34:06.143Z,37.5504892895,127.0729874789,44.6744384973,0.0144348144,-,16.6875,1.0625,-25.8625488401
,2024-11-25T07:34:07.143Z,37.5504885771,127.0729875627,44.6743774622,0.0399322509,-,15.9375,1.0625,-25.746307385
,2024-11-25T07:34:08.143Z,37.5504882837,127.0729875627,44.6743774622,0.0382843017,-,16.0625,1.125,-25.7780151487
,2024-11-25T07:34:09.144Z,37.5504881999,127.0729875627,44.6743469446,0.0237884521,-,16.1875,1.125,-25.6987304807
,2024-11-25T07:34:10.143Z,37.5504881999,127.0729876465,44.6743469446,0.0122985839,-,16.1875,1.1875,-25.751586926
,2024-11-25T07:34:11.143Z,37.5504882837,127.0729875627,44.6743469446,0.0043945312,-,15.9375,1.1875,-25.7991333127
,2024-11-25T07:34:12.143Z,37.5504872779,127.0729884847,44.6743469446,0.0640716552,-,14.8125,1.125,-25.7198791623
,2024-11-25T07:34:13.144Z,37.550486775,127.07298882,44.6743469446,0.0650634765,-,14.5625,1.125,-25.8836975218
,2024-11-25T07:34:14.143Z,37.5504865654,127.0729890715,44.6743469446,0.0450286865,-,14.3125,1.125,-25.8942566038
,2024-11-25T07:34:15.143Z,37.5504865654,127.0729890715,44.6743469446,0.023071289,-,14.0,1.125,-25.7674255491
,2024-11-25T07:34:16.143Z,37.5504865654,127.0729890715,44.6743469446,0.009399414,-,13.75,1.125,-25.672302258
,2024-11-25T07:34:17.143Z,37.5504866911,127.0729884847,44.6743469446,0.0201416015,-,13.1875,1.0625,-25.7938537717
,2024-11-25T07:34:18.143Z,37.5504864816,127.0729881494,44.6743469446,0.0254211425,-,13.125,1.0625,-25.7251587033
,2024-11-25T07:34:19.143Z,37.5504864816,127.0729880656,44.6743469446,0.0198669433,-,13.1875,1.0625,-25.7832946897
,2024-11-25T07:34:20.143Z,37.5504864816,127.0729879818,44.6743469446,0.0110321044,-,13.375,1.125,-25.7357177854
,2024-11-25T07:34:21.143Z,37.5504864816,127.0729880656,44.6743469446,0.0050354003,-,13.6875,1.125,-25.7780151487
,2024-11-25T07:34:22.143Z,37.5504854758,127.0729885685,44.7548217981,0.0594940185,-,13.625,1.0625,-25.7093200803
,2024-11-25T07:34:23.143Z,37.5504843861,127.0729890715,44.8029175013,0.0905303955,-,13.8125,1.0625,-25.6564636349
,2024-11-25T07:34:24.143Z,37.5504838832,127.0729892391,44.8316650599,0.0759735107,-,14.0625,1.125,-25.7198791623
,2024-11-25T07:34:25.143Z,37.5504837994,127.0729894905,44.8488464564,0.0457458496,-,14.375,1.1875,-25.7357177854
,2024-11-25T07:34:26.143Z,37.5504837994,127.0729894905,44.8591003626,0.022567749,-,14.8125,1.1875,-25.7885742307
,2024-11-25T07:34:27.144Z,37.5504829612,127.0729894905,44.7847290247,0.0571899414,-,14.5,1.125,-25.836151135
,2024-11-25T07:34:28.143Z,37.550482584,127.0729895744,44.7402954309,0.0511932373,-,14.5625,1.0625,-25.7938537717
,2024-11-25T07:34:29.143Z,37.5504823745,127.0729894905,44.713745138,0.0341796875,-,14.625,1.125,-25.8044433713
,2024-11-25T07:34:30.143Z,37.5504822906,127.0729894905,44.6978759973,0.0218505859,-,14.6875,1.25,-25.741027844
,2024-11-25T07:34:31.143Z,37.5504822906,127.0729894905,44.6884155481,0.0109710693,-,14.75,1.1875,-25.6828918576
,2024-11-25T07:34:32.143Z,37.5504814944,127.0729896582,44.6827392786,0.051864624,-,14.25,1.25,-25.8044433713
,2024-11-25T07:34:33.144Z,37.5504810753,127.0729895744,44.6793518274,0.0478668213,-,14.3125,1.1875,-25.841430676
,2024-11-25T07:34:34.143Z,37.5504809914,127.0729894905,44.6773376672,0.0295867919,-,14.5,1.25,-25.751586926
,2024-11-25T07:34:35.143Z,37.5504809914,127.0729893229,44.6761169641,0.0154724121,-,14.75,1.25,-25.8255615354
,2024-11-25T07:34:36.143Z,37.5504810753,127.0729891553,44.6754150598,0.0109252929,-,14.9375,1.1875,-25.9048462034
,2024-11-25T07:34:37.143Z,37.5504800694,127.0729896582,44.6749878137,0.0584716797,-,14.5625,1.125,-25.8519897581
,2024-11-25T07:34:38.144Z,37.5504789798,127.0729901611,44.6747131555,0.0935516357,-,14.625,1.0625,-25.7357177854
,2024-11-25T07:34:39.144Z,37.5504783931,127.0729903287,44.6745605676,0.0791015625,-,14.75,1.0625,-25.7304382444
,2024-11-25T07:34:40.143Z,37.5504781835,127.0729904964,44.6744690149,0.0502166748,-,14.6875,1.0,-25.7198791623
,2024-11-25T07:34:41.143Z,37.5504781835,127.0729904964,44.6744079797,0.0251312255,-,14.6875,1.0,-25.7991333127
,2024-11-25T07:34:42.144Z,37.5504785607,127.0729905802,44.7548828333,0.0101776123,-,14.25,1.0,-25.7040100217
,2024-11-25T07:34:43.143Z,37.5504787702,127.072990664,44.8029480189,0.0194091796,-,14.3125,0.9375,-25.6564636349
,2024-11-25T07:34:44.144Z,37.5504789798,127.0729905802,44.8316650599,0.0175628662,-,14.3125,1.0,-25.6141967892
,2024-11-25T07:34:45.144Z,37.5504789798,127.0729904964,44.8488464564,0.011428833,-,14.3125,1.125,-25.8044433713
,2024-11-25T07:34:46.144Z,37.5504789798,127.0729904964,44.8591003626,0.0058898925,-,14.375,1.125,-25.8519897581
,2024-11-25T07:34:47.144Z,37.5504784769,127.0729908317,44.8652343958,0.0326995849,-,13.9375,1.0625,-25.6459045529
,2024-11-25T07:34:48.143Z,37.5504778901,127.0729912507,44.8688965052,0.0532684326,-,14.0,1.0625,-25.5983276486
,2024-11-25T07:34:49.144Z,37.5504775968,127.0729914184,44.8710632533,0.0424346923,-,14.0,1.0625,-25.8995666624
,2024-11-25T07:34:50.144Z,37.5504775968,127.072991586,44.8723755091,0.0237579345,-,14.0,1.0625,-25.8097229124
,2024-11-25T07:34:51.144Z,37.5504775968,127.0729914184,44.8731689662,0.0104980468,-,13.9375,1.125,-25.7145996213
,2024-11-25T07:34:52.143Z,37.5504770939,127.0729917537,44.7931213587,0.0360412597,-,13.5,1.0625,-25.7093200803
,2024-11-25T07:34:53.144Z,37.5504765909,127.0729919213,44.7453003138,0.0496978759,-,13.375,1.0625,-25.9788208128
,2024-11-25T07:34:54.144Z,37.5504762976,127.0729919213,44.7167358606,0.0367889404,-,13.3125,1.125,-25.9048462034
,2024-11-25T07:34:55.144Z,37.5504762976,127.0729919213,44.6996765344,0.0195617675,-,13.25,1.125,-25.8097229124
,2024-11-25T07:34:56.144Z,37.5504762976,127.0729919213,44.6894531458,0.0083465576,-,13.25,1.0625,-25.8836975218
,2024-11-25T07:34:57.143Z,37.5504762976,127.0729919213,44.6833801477,0.006652832,-,12.875,1.125,-25.7991333127
,2024-11-25T07:34:58.143Z,37.550476088,127.0729920889,44.6797180383,0.0132751464,-,12.875,1.1875,-25.7727356077
,2024-11-25T07:34:59.143Z,37.550476088,127.0729920889,44.6775512903,0.0092163085,-,12.875,1.1875,-25.841430676
,2024-11-25T07:35:00.144Z,37.550476088,127.0729920889,44.6762390344,0.004699707,-,12.9375,1.1875,-25.841430676
,2024-11-25T07:35:01.143Z,37.550476088,127.0729920889,44.675476095,0.0018920898,-,12.9375,1.1875,-25.8995666624
,2024-11-25T07:35:02.143Z,37.5504752918,127.0729924242,44.7554931849,0.049835205,-,12.5625,1.125,-25.7674255491
,2024-11-25T07:35:03.143Z,37.5504744955,127.0729928433,44.8033142298,0.0727386474,-,12.625,1.0625,-25.5455017208
,2024-11-25T07:35:04.144Z,37.5504740764,127.0729930948,44.8319092005,0.0563659668,-,12.6875,1.0625,-25.5084838985
,2024-11-25T07:35:05.143Z,37.5504740764,127.0729930948,44.8489685267,0.0320129394,-,12.8125,1.0625,-25.5190734982
,2024-11-25T07:35:06.144Z,37.5504740764,127.0729930948,44.8591613978,0.0145568847,-,13.0,1.0625,-25.4609375118
,2024-11-25T07:35:07.143Z,37.550473783,127.0729931786,44.7847595423,0.0267486572,-,12.75,0.9375,-25.5930481076
,2024-11-25T07:35:08.143Z,37.5504732801,127.0729932624,44.7403259485,0.0365447998,-,12.9375,1.0,-25.6934509396
,2024-11-25T07:35:09.143Z,37.5504731963,127.0729932624,44.713745138,0.0239868164,-,13.0625,1.0,-25.5190734982
,2024-11-25T07:35:10.144Z,37.5504731963,127.0729931786,44.6978759973,0.0162048339,-,13.25,1.0,-25.6089172482
,2024-11-25T07:35:11.143Z,37.5504731963,127.0729931786,44.6883850305,0.0086822509,-,13.4375,1.0,-25.7040100217
,2024-11-25T07:35:12.144Z,37.5504732801,127.0729931786,44.7632141321,0.0019226074,-,13.25,1.0625,-25.741027844
,2024-11-25T07:35:13.144Z,37.5504733639,127.0729930948,44.8079223841,0.0082855224,-,13.375,1.0625,-25.762146008
,2024-11-25T07:35:14.144Z,37.5504733639,127.0729930948,44.8346557825,0.0063323974,-,13.4375,1.0625,-25.6036071896
,2024-11-25T07:35:15.144Z,37.5504734896,127.0729929271,44.8506164759,0.0089263916,-,13.625,1.0625,-25.6934509396
,2024-11-25T07:35:16.144Z,37.5504734896,127.0729928433,44.8601684779,0.0085449218,-,13.75,1.0625,-25.6459045529
,2024-11-25T07:35:17.144Z,37.5504725676,127.07299343,44.8658447474,0.0508422851,-,13.375,1.0625,-25.5455017208
,2024-11-25T07:35:18.143Z,37.5504716875,127.0729940168,44.8692627162,0.0828704834,-,13.25,1.0625,-25.4979248165
,2024-11-25T07:35:19.143Z,37.5504712684,127.0729942682,44.8712768763,0.0648803711,-,13.125,1.0625,-25.5613403439
,2024-11-25T07:35:20.144Z,37.5504711846,127.0729943521,44.8724975794,0.0391387939,-,13.0625,1.0625,-25.4133606075
,2024-11-25T07:35:21.143Z,37.5504711846,127.0729943521,44.8732300013,0.0179748535,-,12.875,1.125,-25.4662170528
,2024-11-25T07:35:22.144Z,37.550471478,127.0729940168,44.8736572474,0.0124816894,-,12.3125,1.0625,-25.5613403439
,2024-11-25T07:35:23.143Z,37.5504717714,127.0729937653,44.8739319056,0.0280151367,-,12.25,1.0625,-25.6405944943
,2024-11-25T07:35:24.143Z,37.5504718971,127.0729936815,44.8740844935,0.0215759277,-,12.25,1.125,-25.5349121212
,2024-11-25T07:35:25.144Z,37.5504719809,127.0729935977,44.8741760462,0.0173187255,-,12.25,1.125,-25.5190734982
,2024-11-25T07:35:26.144Z,37.5504719809,127.0729935977,44.8742370814,0.0094604492,-,12.25,1.125,-25.6036071896
,2024-11-25T07:35:27.143Z,37.5504721904,127.0729932624,44.7937622278,0.0211486816,-,12.0625,1.125,-25.5613403439
,2024-11-25T07:35:28.143Z,37.5504723581,127.0729928433,44.7456970423,0.0288696289,-,12.0625,1.125,-25.4926452755
,2024-11-25T07:35:29.143Z,37.5504723581,127.0729927595,44.7169800012,0.0213165283,-,12.125,1.125,-25.7093200803
,2024-11-25T07:35:30.143Z,37.5504724838,127.0729927595,44.6997986047,0.013885498,-,12.1875,1.0625,-25.5032043575
,2024-11-25T07:35:31.143Z,37.5504724838,127.0729927595,44.6895446985,0.0070190429,-,12.25,1.0625,-25.4873657345
,2024-11-25T07:35:32.144Z,37.5504724838,127.0729926757,44.7639160364,0.0053710937,-,12.125,1.0,-25.5455017208
,2024-11-25T07:35:33.143Z,37.5504723581,127.0729925919,44.8083496302,0.0075531005,-,12.3125,0.9375,-25.4979248165
,2024-11-25T07:35:34.143Z,37.5504723581,127.0729925919,44.8348999232,0.0055084228,-,12.5,0.9375,-25.5243530392
,2024-11-25T07:35:35.144Z,37.5504723581,127.0729925919,44.8507690638,0.0029144287,-,12.6875,1.0,-25.5507812618
,2024-11-25T07:35:36.143Z,37.5504723581,127.0729925919,44.860229513,0.0012359619,-,12.875,1.0,-25.6511840939
,2024-11-25T07:35:37.143Z,37.5504725676,127.0729921728,44.8659057826,0.0223693847,-,12.75,0.9375,-25.6300354123
,2024-11-25T07:35:38.143Z,37.5504727772,127.0729917537,44.8692932337,0.0319519043,-,12.875,1.0625,-25.6036071896
,2024-11-25T07:35:39.144Z,37.550472861,127.072991586,44.8713073939,0.0236206054,-,13.0,1.0625,-25.6036071896
,2024-11-25T07:35:40.143Z,37.550472861,127.072991586,44.872528097,0.0154571533,-,13.125,1.0625,-25.5243530392
,2024-11-25T07:35:41.143Z,37.550472861,127.072991586,44.8732605189,0.0077056884,-,13.25,1.0,-25.5824890255
,2024-11-25T07:35:42.143Z,37.5504725676,127.0729919213,44.873687765,0.0226898193,-,13.0625,1.0,-25.6987304807
,2024-11-25T07:35:43.144Z,37.5504722743,127.0729923404,44.8739319056,0.0386505127,-,13.125,1.0,-25.5824890255
,2024-11-25T07:35:44.143Z,37.5504721904,127.0729925919,44.8740844935,0.0266723632,-,13.1875,1.0,-25.4609375118
,2024-11-25T07:35:45.143Z,37.5504721904,127.0729925919,44.8741760462,0.0163879394,-,13.3125,1.0625,-25.4767761349
,2024-11-25T07:35:46.143Z,37.5504721904,127.0729925919,44.8742370814,0.0079040527,-,13.375,1.0625,-25.5507812618
,2024-11-25T07:35:47.144Z,37.5504710589,127.0729933462,44.7937622278,0.0707550048,-,13.0625,1.0625,-25.4926452755
,2024-11-25T07:35:48.143Z,37.5504699692,127.0729942682,44.7456970423,0.1070098877,-,13.125,1.0625,-25.4662170528
,2024-11-25T07:35:49.143Z,37.5504695921,127.0729946873,44.7169494837,0.0830230713,-,13.1875,1.0625,-25.5243530392
,2024-11-25T07:35:50.144Z,37.5504694663,127.0729946873,44.6997986047,0.0490875244,-,13.25,1.0625,-25.5296325802
,2024-11-25T07:35:51.144Z,37.5504694663,127.0729946873,44.6895446985,0.0227508544,-,13.3125,1.0625,-25.5401916622
,2024-11-25T07:35:52.143Z,37.5504698854,127.0729944359,44.6834106653,0.0120086669,-,13.0,1.0625,-25.5032043575
,2024-11-25T07:35:53.143Z,37.5504701788,127.0729942682,44.6797485559,0.027557373,-,13.125,1.125,-25.3763733028
,2024-11-25T07:35:54.143Z,37.5504703883,127.0729942682,44.6775512903,0.0240173339,-,13.1875,1.125,-25.4662170528
,2024-11-25T07:35:55.143Z,37.5504704722,127.0729942682,44.6762390344,0.013885498,-,13.25,1.125,-25.4397888302
,2024-11-25T07:35:56.144Z,37.5504703883,127.0729942682,44.675476095,0.0063018798,-,13.3125,1.125,-25.4873657345
,2024-11-25T07:35:57.143Z,37.5504698854,127.0729945197,44.6750183313,0.0282592773,-,13.125,1.0,-25.3499450801
,2024-11-25T07:35:58.143Z,37.5504694663,127.0729949388,44.6747131555,0.044342041,-,13.1875,1.0,-25.4397888302
,2024-11-25T07:35:59.144Z,37.5504692987,127.0729950226,44.6745605676,0.0356445312,-,13.25,1.0625,-25.2918396113
,2024-11-25T07:36:00.144Z,37.550469173,127.0729950226,44.6744690149,0.0235443115,-,13.3125,0.9375,-25.3129577754
,2024-11-25T07:36:01.144Z,37.5504690891,127.0729950226,44.6744079797,0.0117340087,-,13.25,0.9375,-25.3076782344
,2024-11-25T07:36:02.143Z,37.550469173,127.072994855,44.7548523157,0.0101318359,-,13.0,0.9375,-25.3975219844
,2024-11-25T07:36:03.143Z,37.5504690891,127.0729945197,44.8029480189,0.0163726806,-,13.0,0.9375,-25.3182373164
,2024-11-25T07:36:04.143Z,37.5504690891,127.0729945197,44.8316650599,0.0110168457,-,12.9375,1.0,-25.4239502071
,2024-11-25T07:36:05.143Z,37.5504690891,127.0729945197,44.8488159388,0.0054626464,-,12.875,1.0625,-25.3710937618
,2024-11-25T07:36:06.144Z,37.5504690891,127.0729945197,44.8590698451,0.0021362304,-,12.875,1.0625,-25.4186706661
,2024-11-25T07:36:07.143Z,37.5504687958,127.0729951902,44.8652038783,0.0314025878,-,12.5625,1.0,-25.4028015255
,2024-11-25T07:36:08.143Z,37.5504683767,127.072995777,44.8688659876,0.0502471923,-,12.4375,1.0,-25.4028015255
,2024-11-25T07:36:09.144Z,37.5504682929,127.0729960284,44.8710632533,0.038482666,-,12.3125,1.0,-25.3393859981
,2024-11-25T07:36:10.143Z,37.5504681671,127.0729961961,44.8723755091,0.0260162353,-,12.25,1.0,-25.3763733028
,2024-11-25T07:36:11.144Z,37.5504681671,127.0729961961,44.8731384486,0.0130310058,-,12.1875,1.0,-25.2654113887
,2024-11-25T07:36:12.143Z,37.5504678738,127.0729962799,44.7931213587,0.0243988037,-,12.0,1.0,-25.3869629024
,2024-11-25T07:36:13.144Z,37.5504674966,127.0729964475,44.7453003138,0.0321502685,-,12.0625,1.0,-25.2654113887
,2024-11-25T07:36:14.143Z,37.5504673709,127.0729964475,44.7167358606,0.0246429443,-,12.1875,1.0625,-25.2865600703
,2024-11-25T07:36:15.144Z,37.5504673709,127.0729964475,44.6996460169,0.0131530761,-,12.25,1.0625,-25.3182373164
,2024-11-25T07:36:16.143Z,37.5504673709,127.0729964475,44.6894531458,0.005493164,-,12.375,1.0625,-25.3605346797
,2024-11-25T07:36:17.144Z,37.5504671613,127.0729965313,44.6833496301,0.0114440917,-,12.25,1.0,-25.2812500117
,2024-11-25T07:36:18.143Z,37.5504670775,127.0729965313,44.6797180383,0.01222229,-,12.3125,1.0625,-25.2231445429
,2024-11-25T07:36:19.144Z,37.5504670775,127.0729965313,44.6775207727,0.0073547363,-,12.3125,1.0625,-25.228424084
,2024-11-25T07:36:20.143Z,37.5504670775,127.0729965313,44.6762390344,0.0033721923,-,12.375,1.125,-25.228424084
,2024-11-25T07:36:21.143Z,37.5504670775,127.0729965313,44.6754455774,0.0012054443,-,12.375,1.125,-25.2706909297
,2024-11-25T07:36:22.144Z,37.5504670775,127.0729964475,44.6749878137,0.0036773681,-,12.1875,1.0625,-25.1702880976
,2024-11-25T07:36:23.144Z,37.5504670775,127.0729963637,44.6747131555,0.0065155029,-,12.1875,1.0,-25.2072754023
,2024-11-25T07:36:24.144Z,37.550467287,127.0729960284,44.6745605676,0.0180358886,-,12.125,1.0,-25.2918396113
,2024-11-25T07:36:25.143Z,37.550467287,127.0729959446,44.6744384973,0.0160980224,-,12.0625,1.0,-25.3182373164
,2024-11-25T07:36:26.143Z,37.550467287,127.0729959446,44.6743774622,0.0091400146,-,12.125,1.0,-25.3023986934
,2024-11-25T07:36:27.144Z,37.5504670775,127.0729960284,44.6743469446,0.0124053955,-,11.9375,0.875,-25.3499450801
,2024-11-25T07:36:28.143Z,37.5504666584,127.0729961961,44.6743469446,0.0247650146,-,11.9375,0.9375,-25.3499450801
,2024-11-25T07:36:29.143Z,37.5504665746,127.0729961961,44.674316427,0.0213623046,-,11.9375,0.9375,-25.3975219844
,2024-11-25T07:36:30.143Z,37.5504665746,127.0729961961,44.674316427,0.0118560791,-,12.0,0.9375,-25.3922424434
,2024-11-25T07:36:31.143Z,37.5504665746,127.0729961961,44.674316427,0.0051422119,-,12.0625,1.0,-25.2706909297
,2024-11-25T07:36:32.144Z,37.5504665746,127.0729961961,44.674316427,0.001586914,-,12.0,1.0,-25.3182373164
,2024-11-25T07:36:33.143Z,37.5504664908,127.0729960284,44.674316427,0.0060577392,-,12.0625,1.0,-25.2918396113
,2024-11-25T07:36:34.144Z,37.5504664908,127.0729960284,44.674316427,0.0045623779,-,12.1875,1.0,-25.1808471796
,2024-11-25T07:36:35.144Z,37.5504664908,127.0729960284,44.674316427,0.0024108886,-,12.3125,1.0,-25.244262707
,2024-11-25T07:36:36.144Z,37.5504664908,127.0729960284,44.674316427,0.0009918212,-,12.4375,1.0,-25.2865600703
,2024-11-25T07:36:37.144Z,37.5504667841,127.0729958608,44.7547912806,0.0196685791,-,12.3125,1.0,-25.228424084
,2024-11-25T07:36:38.143Z,37.5504671613,127.072995777,44.8028869837,0.0294647216,-,12.375,1.0,-25.1597290156
,2024-11-25T07:36:39.144Z,37.550467287,127.072995777,44.8316345423,0.0237731933,-,12.5,1.0,-25.1967163203
,2024-11-25T07:36:40.144Z,37.550467287,127.0729956932,44.8488159388,0.0142059326,-,12.5625,1.0625,-25.1650085566
,2024-11-25T07:36:41.144Z,37.550467287,127.0729956932,44.8590698451,0.0067138671,-,12.5625,1.0625,-25.2706909297
,2024-11-25T07:36:42.143Z,37.550467287,127.0729956932,44.8652038783,0.0025482177,-,12.625,1.0625,-25.1914367793
,2024-11-25T07:36:43.143Z,37.5504666584,127.0729960284,44.7883606165,0.0362701416,-,12.625,1.0625,-25.233703625
,2024-11-25T07:36:44.143Z,37.5504664908,127.0729962799,44.742462179,0.034286499,-,12.6875,1.0,-25.1861267207
,2024-11-25T07:36:45.144Z,37.550466365,127.0729963637,44.7150268762,0.0256500244,-,12.625,1.0625,-25.3023986934
,2024-11-25T07:36:46.143Z,37.550466365,127.0729963637,44.6986389368,0.0134582519,-,12.5625,1.0625,-25.238983166
,2024-11-25T07:36:46.923Z,37.550466365,127.0729963637,44.6888427942,0.0065460205,-,12.5,1.0625,-25.1808471796
,2024-11-25T07:36:50.302Z,37.5504662812,127.0729964475,44.6829834192,0.0042419433,-,80.125,1.0,-25.154418957
,2024-11-25T07:36:55.306Z,37.5504812848,127.072981863,44.6795349329,0.3175811768,-,17.875,0.9375,-25.1385803339
,2024-11-25T07:37:00.521Z,37.5504588632,127.0730302266,44.7578430384,0.8784027101,-,16.5625,0.875,-25.249542248
,2024-11-25T07:37:05.345Z,37.5504155707,127.073057384,44.8046264857,1.0903472902,-,18.0,0.9375,-25.1808471796
,2024-11-25T07:37:10.490Z,37.5504230725,127.0730399496,44.8325805872,0.2570800781,-,19.125,0.9375,-25.0857238886
,2024-11-25T07:37:15.572Z,37.5504153611,127.0730306457,44.8493042201,0.2254638672,-,18.0,1.0,-24.9007873651
,2024-11-25T07:37:20.593Z,37.5503972981,127.0730630837,44.8592529505,0.6498107911,-,17.4375,0.9375,-24.9800415155
,2024-11-25T07:37:25.618Z,37.5504148582,127.0730441406,44.8652343958,0.4430084229,-,17.1875,1.0,-24.8954773065
,2024-11-25T07:37:30.438Z,37.5504659878,127.0729845452,44.8688965052,1.5291595462,-,18.0,0.9375,-24.8267822381
,2024-11-25T07:37:35.476Z,37.5504739926,127.0729585613,44.7906494349,0.5510101319,-,16.6875,0.9375,-24.731658947
,2024-11-25T07:37:40.472Z,37.5504949892,127.0729120418,44.7439575403,0.92036438,-,17.0625,0.9375,-24.8637695428
,2024-11-25T07:37:45.671Z,37.5504557619,127.0730231858,44.7963867396,1.8850250248,-,17.0625,0.9375,-25.0434570429
,2024-11-25T07:37:50.705Z,37.5504296942,127.0730330764,44.8276672572,0.6423034669,-,18.75,1.0,-24.9483337518
,2024-11-25T07:37:55.713Z,37.5504412612,127.0730396981,44.8463745326,0.237197876,-,17.375,0.9375,-24.7792358513
,2024-11-25T07:38:00.736Z,37.5504089909,127.0730459846,44.8575134486,0.6676483155,-,18.0,0.9375,-24.9588928338
,2024-11-25T07:38:05.748Z,37.5504832965,127.0729389477,44.7838745325,2.3097381597,-,20.8125,1.0,-25.0646057245
,2024-11-25T07:38:10.580Z,37.5504940672,127.0729423843,44.7398681848,0.3512573243,-,21.0,0.9375,-24.8267822381
,2024-11-25T07:38:15.592Z,37.5503997708,127.0730563781,44.7938842982,2.654846192,-,21.6875,0.9375,-24.7052307243
,2024-11-25T07:38:20.683Z,37.5504781835,127.0729788455,44.745788595,1.8217010502,-,18.25,0.9375,-24.8637695428
,2024-11-25T07:38:25.624Z,37.5504489726,127.0730030692,44.7170105188,0.6213073731,-,17.0625,0.9375,-24.8267822381
,2024-11-25T07:38:30.637Z,37.5504532893,127.0729766662,44.6998596399,0.4227294922,-,15.9375,0.9375,-24.7580871697
,2024-11-25T07:38:35.705Z,37.5504553847,127.0729711342,44.7701111048,0.1230621338,-,16.5,0.9375,-24.7792358513
,2024-11-25T07:38:40.699Z,37.550502491,127.0729380257,44.8121338099,1.1363525393,-,16.5,0.9375,-24.7845153924
,2024-11-25T07:38:46.129Z,37.5504310772,127.0730083498,44.7566528528,1.6951446537,-,17.5625,0.9375,-24.4938659782
,2024-11-25T07:38:51.332Z,37.550410793,127.0730597309,44.8038940638,1.0048828127,-,16.375,0.9375,-24.7739563103
,2024-11-25T07:38:56.510Z,37.550450188,127.0730524386,44.7516174524,0.7783966066,-,17.625,0.9375,-24.5837097282
,2024-11-25T07:39:01.542Z,37.5504722743,127.0729862216,44.7205200403,1.2042694094,-,17.0,0.9375,-24.5097046012
,2024-11-25T07:39:06.979Z,37.5504096615,127.0730313162,44.7823486536,1.3392333987,-,18.1875,0.9375,-24.3670349234
,2024-11-25T07:39:12.459Z,37.5504177919,127.0730350881,44.8193054407,0.129119873,-,17.4375,0.9375,-24.3670349234
,2024-11-25T07:39:17.302Z,37.5504843861,127.0729850481,44.8414612025,1.6746520999,-,17.5,0.9375,-24.5467224235
,2024-11-25T07:39:22.333Z,37.5505306961,127.073007344,44.7741699427,1.094268799,-,26.875,0.875,-24.3881836051
,2024-11-25T07:39:27.310Z,37.5504301971,127.0730366807,44.8143921107,1.9921264653,-,22.625,0.9375,-24.3987426871
