"name: LYS1119tues, distance: 15055.782593671, start time: 2024-11-19T01:18:18.234Z, duration: 41933.23300004",time,latitude,longitude,alt,speed,course,horiz_acc,vert_acc,rel_alt
,2024-11-19T06:06:38.153Z,37.5519250676,127.0734063226,16.6724853593,0.115814209,-,12.1875,1.9375,-108.0689697768
,2024-11-19T06:06:39.152Z,37.5519248581,127.0734055682,16.6724853593,0.058807373,-,12.125,1.9375,-108.0742798354
,2024-11-19T06:06:40.133Z,37.5519238942,127.07340473,16.6724853593,0.0637054443,-,12.125,2.0625,-107.9738464858
,2024-11-19T06:06:41.132Z,37.5519218825,127.0734040595,16.6725158769,0.1470336914,-,12.125,2.0625,-108.0742798354
,2024-11-19T06:06:42.121Z,37.5519210862,127.0734034727,16.6725158769,0.1241912842,-,12.25,2.0625,-108.1852417495
,2024-11-19T06:06:43.123Z,37.5519230979,127.0734055682,16.6322631913,0.0897827148,-,12.375,2.0,-108.0953979995
,2024-11-19T06:06:44.153Z,37.5519230979,127.0734052329,16.6082153397,0.0312957763,-,12.4375,1.9375,-107.9632874037
,2024-11-19T06:06:45.153Z,37.5519213796,127.0734048977,16.5938415604,0.0825958252,-,12.625,1.9375,-107.9632874037
,2024-11-19T06:06:46.153Z,37.5519198709,127.0734042271,16.5852356034,0.1282501221,-,12.6875,2.0,-107.9580078627
,2024-11-19T06:06:47.124Z,37.5519186974,127.0734031375,16.5801086502,0.1447753906,-,12.625,1.9375,-107.9474487807
,2024-11-19T06:06:48.120Z,37.5519178592,127.0734023831,16.5770568924,0.1287841797,-,12.625,2.0,-108.0689697768
,2024-11-19T06:06:49.131Z,37.551917482,127.0734017964,16.5752258377,0.094543457,-,12.625,2.0,-108.0953979995
,2024-11-19T06:06:50.127Z,37.5519189908,127.0734021316,16.6143798905,0.049118042,-,12.6875,2.0,-108.1006775405
,2024-11-19T06:06:51.153Z,37.5519193679,127.0734018802,16.6377868729,0.0483398437,-,12.6875,2.0,-108.1006775405
,2024-11-19T06:06:52.153Z,37.5519182783,127.0734005391,16.6517639237,0.080368042,-,12.75,2.0,-108.1271057632
,2024-11-19T06:06:53.131Z,37.5519177754,127.0733997847,16.6601257401,0.0870819091,-,12.8125,2.0,-108.0108643081
,2024-11-19T06:06:54.128Z,37.5519173982,127.073399198,16.6651001054,0.0759124756,-,12.8125,2.0,-108.0531311538
,2024-11-19T06:06:55.129Z,37.5519159733,127.0733975216,16.668090828,0.144744873,-,12.75,1.9375,-108.0795593765
,2024-11-19T06:06:56.135Z,37.5519183621,127.0733990303,16.6698913651,0.0902709961,-,12.625,1.875,-108.0848389175
,2024-11-19T06:06:57.153Z,37.5519180687,127.0733985274,16.6709594804,0.0262756347,-,12.5,1.875,-108.1006775405
,2024-11-19T06:06:58.152Z,37.5519175658,127.0733979407,16.6716003495,0.0388793945,-,12.25,1.875,-108.1799622085
,2024-11-19T06:06:59.152Z,37.5519171886,127.0733972701,16.6719665604,0.057357788,-,12.0,1.875,-108.0636902358
,2024-11-19T06:07:00.135Z,37.5519164762,127.0733957614,16.6722107011,0.1075439453,-,11.875,1.875,-108.0584106948
,2024-11-19T06:07:01.123Z,37.5519156799,127.0733941688,16.6723327714,0.1396026611,-,11.8125,1.9375,-108.1059875991
,2024-11-19T06:07:02.137Z,37.5519153865,127.0733934983,16.6724243241,0.1008453369,-,11.6875,1.875,-108.1429749038
,2024-11-19T06:07:03.132Z,37.55191656,127.0733937497,16.6322326737,0.054611206,-,11.625,1.875,-108.0742798354
,2024-11-19T06:07:04.152Z,37.5519163924,127.0733930792,16.6082153397,0.0484313964,-,11.5,1.9375,-108.1746826675
,2024-11-19T06:07:05.152Z,37.5519161828,127.0733925763,16.593872078,0.0464172363,-,11.3125,1.9375,-108.1271057632
,2024-11-19T06:07:06.133Z,37.5519156799,127.0733916543,16.5852966385,0.0722198486,-,11.25,2.0,-108.0584106948
,2024-11-19T06:07:07.128Z,37.5519149674,127.0733906484,16.5801696854,0.0967407226,-,11.1875,2.0625,-108.0372620131
,2024-11-19T06:07:08.118Z,37.5519146741,127.0733900617,16.5771179276,0.0774230957,-,11.0625,2.0625,-108.0742798354
,2024-11-19T06:07:09.119Z,37.5519186974,127.0733930792,16.6155090409,0.2412261963,-,10.9375,2.0,-108.1218262222
,2024-11-19T06:07:10.152Z,37.5519193679,127.0733932468,16.6384887772,0.1502532959,-,10.8125,2.0,-108.1006775405
,2024-11-19T06:07:11.153Z,37.5519184878,127.0733923248,16.6521911698,0.0195770263,-,10.625,2.0,-108.0953979995
,2024-11-19T06:07:12.153Z,37.551917482,127.0733910675,16.6604003983,0.0907592773,-,10.5625,1.9375,-108.0848389175
,2024-11-19T06:07:13.133Z,37.5519166857,127.0733901455,16.6652832108,0.1041870117,-,10.5625,1.9375,-108.0372620131
,2024-11-19T06:07:14.120Z,37.5519161828,127.0733897264,16.6682128983,0.080291748,-,10.625,2.0,-108.0584106948
,2024-11-19T06:07:15.129Z,37.551918865,127.0733920734,16.6297302323,0.150100708,-,10.6875,1.9375,-108.0425720717
,2024-11-19T06:07:16.130Z,37.5519193679,127.0733925763,16.6067199784,0.1101379394,-,10.8125,2.0,-107.915741017
,2024-11-19T06:07:17.134Z,37.5519190746,127.0733923248,16.5929565506,0.0296936035,-,10.9375,2.0,-108.0055542495
,2024-11-19T06:07:18.120Z,37.5519172725,127.0733910675,16.5847473221,0.1049804687,-,11.0625,2.0,-107.9949951674
,2024-11-19T06:07:19.128Z,37.5519162666,127.0733898941,16.579833992,0.1311187744,-,11.1875,2.0,-108.0848389175
,2024-11-19T06:07:20.129Z,37.5519164762,127.0733891397,16.6171569901,0.0797271728,-,11.3125,1.9375,-108.0478516128
,2024-11-19T06:07:21.152Z,37.5519163924,127.0733886368,16.6394653397,0.0601959228,-,11.4375,1.875,-108.0531311538
,2024-11-19T06:07:22.153Z,37.5519158895,127.07338805,16.6528015214,0.0680084228,-,11.5625,1.9375,-108.0848389175
,2024-11-19T06:07:23.152Z,37.5519153865,127.0733875471,16.6607666093,0.0675201416,-,11.6875,1.9375,-108.0425720717
,2024-11-19T06:07:24.127Z,37.5519150932,127.0733870442,16.6655273515,0.0629577636,-,11.75,1.875,-108.1006775405
,2024-11-19T06:07:25.125Z,37.5519138778,127.0733860384,16.6683654862,0.1110229492,-,11.875,1.9375,-108.0636902358
,2024-11-19T06:07:26.129Z,37.5519124948,127.0733850326,16.6700744706,0.1484375,-,11.9375,1.875,-107.9580078627
,2024-11-19T06:07:27.125Z,37.5519139616,127.0733859546,16.6710815507,0.0266571044,-,11.9375,1.875,-108.0742798354
,2024-11-19T06:07:28.153Z,37.5519135844,127.0733853678,16.6716919022,0.0256195068,-,11.9375,1.875,-107.9949951674
,2024-11-19T06:07:29.153Z,37.5519123691,127.0733845296,16.6720581132,0.0862426758,-,12.0,1.875,-108.0742798354
,2024-11-19T06:07:30.153Z,37.5519119919,127.0733841944,16.6722717362,0.0746612549,-,12.0,1.9375,-108.1640930679
,2024-11-19T06:07:31.134Z,37.551910986,127.0733833562,16.6723938065,0.1025238037,-,12.0,2.0,-108.0689697768
,2024-11-19T06:07:32.120Z,37.5519105669,127.0733829371,16.6724853593,0.0776672363,-,12.0,2.0,-108.0531311538
,2024-11-19T06:07:33.125Z,37.5519103993,127.0733827694,16.6725158769,0.0520477295,-,12.0,2.0625,-108.1376953628
,2024-11-19T06:07:34.123Z,37.5519127881,127.0733849487,16.6725463944,0.1470184326,-,11.9375,2.0,-108.0636902358
,2024-11-19T06:07:35.132Z,37.5519134587,127.0733856193,16.672576912,0.1183013916,-,11.875,2.0,-108.0795593765
,2024-11-19T06:07:36.131Z,37.5519134587,127.0733855355,16.672576912,0.0544433593,-,11.75,2.0,-108.0108643081
,2024-11-19T06:07:37.128Z,37.5519131653,127.0733854517,16.672576912,0.0122985839,-,11.5625,2.0,-108.1165466812
,2024-11-19T06:07:38.125Z,37.5519129977,127.0733854517,16.672576912,0.013671875,-,11.5,2.0,-108.0636902358
,2024-11-19T06:07:39.125Z,37.5519136682,127.0733865413,16.672576912,0.0634155273,-,11.375,1.9375,-108.0953979995
,2024-11-19T06:07:40.126Z,37.551913794,127.0733868766,16.672576912,0.0431518554,-,11.375,2.0,-108.1429749038
,2024-11-19T06:07:41.117Z,37.5519136682,127.0733867928,16.672576912,0.017791748,-,11.3125,2.0,-108.0689697768
,2024-11-19T06:07:42.126Z,37.5519130815,127.0733862898,16.672576912,0.0377349853,-,11.3125,2.0,-108.0636902358
,2024-11-19T06:07:43.129Z,37.5519127881,127.0733861222,16.672576912,0.0355377197,-,11.375,2.0,-108.1218262222
,2024-11-19T06:07:44.121Z,37.5519146741,127.0733879662,16.672576912,0.1218109131,-,11.4375,2.0,-108.1006775405
,2024-11-19T06:07:45.124Z,37.551915177,127.073388553,16.672576912,0.0971679687,-,11.5625,2.0,-108.1482544448
,2024-11-19T06:07:46.119Z,37.5519145903,127.0733882177,16.672576912,0.016052246,-,11.75,2.0,-108.0636902358
,2024-11-19T06:07:47.124Z,37.5519135844,127.0733874633,16.672576912,0.0639038086,-,11.8125,1.9375,-108.1376953628
,2024-11-19T06:07:48.125Z,37.5519131653,127.073387128,16.672576912,0.0534667968,-,11.9375,2.0,-108.1429749038
,2024-11-19T06:07:49.126Z,37.5519148836,127.0733884691,16.672576912,0.085861206,-,12.0625,1.9375,-108.0848389175
,2024-11-19T06:07:50.133Z,37.5519153865,127.0733887206,16.672576912,0.075012207,-,12.0625,1.875,-108.1271057632
,2024-11-19T06:07:51.137Z,37.5519153865,127.0733888882,16.672576912,0.0378417968,-,12.0625,1.875,-108.1376953628
,2024-11-19T06:07:52.118Z,37.5519152608,127.0733888882,16.672576912,0.0115814209,-,12.125,1.875,-107.9527283217
,2024-11-19T06:07:53.129Z,37.551915177,127.0733887206,16.672576912,0.0009765625,-,12.125,1.9375,-108.1165466812
,2024-11-19T06:07:54.134Z,37.5519167696,127.0733893911,16.672576912,0.093673706,-,12.125,1.875,-108.1323853042
,2024-11-19T06:07:55.128Z,37.5519168953,127.0733892235,16.672576912,0.0486145019,-,12.125,1.875,-108.0636902358
,2024-11-19T06:07:56.124Z,37.5519167696,127.0733890559,16.672576912,0.0200958251,-,12.125,1.9375,-108.0214233901
,2024-11-19T06:07:57.126Z,37.5519163924,127.0733884691,16.672576912,0.0301208496,-,12.125,1.9375,-108.0478516128
,2024-11-19T06:07:58.125Z,37.5519162666,127.0733883853,16.672576912,0.024734497,-,12.1875,2.0,-108.0795593765
,2024-11-19T06:07:59.129Z,37.5519182783,127.0733896426,16.672576912,0.1180877685,-,12.125,2.0625,-108.0795593765
,2024-11-19T06:08:00.128Z,37.5519187812,127.0733900617,16.672576912,0.0909881592,-,12.125,2.0625,-107.9949951674
,2024-11-19T06:08:01.153Z,37.5519184878,127.0733897264,16.672576912,0.0210113525,-,12.25,2.0,-108.0795593765
,2024-11-19T06:08:02.153Z,37.5519182783,127.0733896426,16.672576912,0.0024871826,-,12.3125,2.0625,-108.1165466812
,2024-11-19T06:08:03.122Z,37.5519178592,127.0733889721,16.672576912,0.0392456054,-,12.375,2.0,-108.0531311538
,2024-11-19T06:08:04.129Z,37.5519176916,127.073388553,16.672576912,0.0395202636,-,12.5,2.0,-108.2275085953
,2024-11-19T06:08:05.128Z,37.5519187812,127.0733893911,16.6323242264,0.0559692382,-,12.75,1.9375,-108.1376953628
,2024-11-19T06:08:06.153Z,37.5519190746,127.0733896426,16.6082763749,0.0484313964,-,12.875,2.0,-108.1640930679
,2024-11-19T06:08:07.152Z,37.5519190746,127.0733895588,16.5939025956,0.0211639404,-,13.0625,2.0,-108.1323853042
,2024-11-19T06:08:08.152Z,37.5519190746,127.0733892235,16.5853271561,0.0114135742,-,13.4375,2.0625,-108.0531311538
,2024-11-19T06:08:09.138Z,37.5519189908,127.0733889721,16.580200203,0.016342163,-,13.5625,2.0625,-108.1640930679
,2024-11-19T06:08:10.129Z,37.551918865,127.0733889721,16.5771179276,0.0121612548,-,13.6875,2.125,-108.1112671401
,2024-11-19T06:08:11.117Z,37.5519186974,127.0733886368,16.5752868729,0.0251312255,-,13.6875,2.125,-108.1852417495
,2024-11-19T06:08:12.127Z,37.5519203738,127.0733893911,16.6144409257,0.09085083,-,13.6875,2.0625,-107.9791565444
,2024-11-19T06:08:13.124Z,37.5519205833,127.0733893911,16.6378479081,0.0586547851,-,13.625,1.9375,-108.1112671401
,2024-11-19T06:08:14.124Z,37.5519201642,127.0733886368,16.6518249589,0.0256500244,-,13.5625,2.0,-108.1112671401
,2024-11-19T06:08:15.127Z,37.5519193679,127.0733876309,16.6601867753,0.0733947754,-,13.5,2.0,-108.1482544448
,2024-11-19T06:08:16.127Z,37.5519182783,127.0733866251,16.6651611405,0.1105194092,-,13.375,2.0,-108.1271057632
,2024-11-19T06:08:17.131Z,37.55192029,127.0733878824,16.6681518632,0.0736236572,-,13.4375,1.875,-108.0584106948
,2024-11-19T06:08:18.152Z,37.5519206671,127.07338805,16.6699218827,0.0576019287,-,13.4375,1.875,-108.0372620131
,2024-11-19T06:08:19.152Z,37.5519205833,127.07338805,16.6709899979,0.0264892578,-,13.5,1.9375,-108.1429749038
,2024-11-19T06:08:20.132Z,37.5519200804,127.0733874633,16.6716308671,0.0281219482,-,13.5,1.9375,-108.1958008316
,2024-11-19T06:08:21.123Z,37.551919787,127.0733870442,16.6720275956,0.036239624,-,13.5,1.9375,-108.2169495132
,2024-11-19T06:08:22.125Z,37.5519195775,127.0733868766,16.6722412187,0.0348510742,-,13.5,1.9375,-108.2011108902
,2024-11-19T06:08:23.133Z,37.5519206671,127.0733878824,16.632141121,0.0557098388,-,13.4375,1.9375,-108.2486572769
,2024-11-19T06:08:24.153Z,37.5519204995,127.0733875471,16.6081543046,0.0162353515,-,13.375,2.0,-108.1905212906
,2024-11-19T06:08:25.153Z,37.5519204995,127.0733873795,16.5938415604,0.0057373046,-,13.25,2.0625,-108.1165466812
,2024-11-19T06:08:26.153Z,37.5519203738,127.0733869604,16.5852966385,0.0219573974,-,13.125,2.0,-107.9632874037
,2024-11-19T06:08:27.119Z,37.55192029,127.0733867928,16.5801696854,0.0213623046,-,13.125,2.0,-108.1323853042
,2024-11-19T06:08:28.123Z,37.5519199966,127.0733862898,16.5771179276,0.0399475097,-,13.0,2.0625,-108.1958008316
,2024-11-19T06:08:29.127Z,37.551919787,127.0733860384,16.5752868729,0.0335388183,-,12.9375,2.0,-108.1958008316
,2024-11-19T06:08:30.127Z,37.551921673,127.0733873795,16.6144409257,0.1064147949,-,12.875,1.9375,-108.1323853042
,2024-11-19T06:08:31.152Z,37.5519220921,127.0733875471,16.6378479081,0.0774078369,-,12.8125,1.9375,-108.0848389175
,2024-11-19T06:08:32.153Z,37.5519219663,127.073387128,16.6518249589,0.0286560058,-,12.875,2.0,-108.1640930679
,2024-11-19T06:08:33.127Z,37.551921673,127.0733866251,16.6601867753,0.0228118896,-,12.75,2.0,-107.9580078627
,2024-11-19T06:08:34.124Z,37.5519214634,127.0733862898,16.6651611405,0.0325317382,-,12.6875,2.0625,-108.0531311538
,2024-11-19T06:08:35.116Z,37.5519212958,127.0733860384,16.6681518632,0.0304107666,-,12.625,2.0625,-108.1112671401
,2024-11-19T06:08:36.121Z,37.5519224692,127.0733867928,16.6699524003,0.0624694824,-,12.5625,2.0,-108.0372620131
,2024-11-19T06:08:37.153Z,37.5519227626,127.0733867928,16.6709899979,0.0444946289,-,12.4375,2.0,-108.1376953628
,2024-11-19T06:08:38.152Z,37.5519223854,127.0733866251,16.6716308671,0.0020446777,-,12.25,2.0,-108.0689697768
,2024-11-19T06:08:39.152Z,37.5519221759,127.0733863737,16.6720275956,0.0168914794,-,12.1875,2.0,-107.9738464858
,2024-11-19T06:08:40.132Z,37.5519219663,127.0733861222,16.6722412187,0.021408081,-,12.125,1.9375,-108.0372620131
,2024-11-19T06:08:41.123Z,37.5519215891,127.0733856193,16.6723938065,0.0453186035,-,12.125,2.0,-108.0848389175
,2024-11-19T06:08:42.129Z,37.5519213796,127.0733853678,16.6724548417,0.0395965576,-,12.125,1.9375,-108.0953979995
,2024-11-19T06:08:43.132Z,37.5519234751,127.0733869604,16.6725158769,0.1205291748,-,12.0625,1.875,-108.0267029311
,2024-11-19T06:08:44.152Z,37.5519236846,127.0733873795,16.6725463944,0.0798339843,-,12.0,1.875,-107.9738464858
,2024-11-19T06:08:45.152Z,37.5519234751,127.0733872957,16.6725463944,0.0247497558,-,11.875,1.875,-108.1006775405
,2024-11-19T06:08:46.153Z,37.5519231817,127.0733869604,16.672576912,0.0081939697,-,11.8125,1.9375,-107.9315796401
,2024-11-19T06:08:47.123Z,37.5519229722,127.0733866251,16.672576912,0.0195922851,-,11.8125,1.875,-108.0267029311
,2024-11-19T06:08:48.133Z,37.5519228883,127.0733863737,16.672576912,0.0252075195,-,11.6875,1.875,-108.0214233901
,2024-11-19T06:08:49.142Z,37.5519227626,127.0733861222,16.672576912,0.0243835449,-,11.625,1.9375,-108.1588135269
,2024-11-19T06:08:50.130Z,37.5519235589,127.0733861222,16.672576912,0.0421142578,-,11.5625,2.0,-107.9368591811
,2024-11-19T06:08:51.153Z,37.5519236846,127.0733858707,16.672576912,0.0323638916,-,11.5,2.0625,-107.9368591811
,2024-11-19T06:08:52.153Z,37.5519236846,127.0733856193,16.672576912,0.0197906494,-,11.375,2.0625,-107.8840332533
,2024-11-19T06:08:53.127Z,37.5519234751,127.0733855355,16.672576912,0.0146026611,-,11.3125,2.0625,-107.9738464858
,2024-11-19T06:08:54.125Z,37.5519130815,127.0733802549,16.6726074296,0.2124328613,-,11.1875,2.0625,-108.0953979995
,2024-11-19T06:08:55.127Z,37.5519051606,127.073375561,16.6726074296,0.2176513672,-,11.0625,2.0625,-108.0584106948
,2024-11-19T06:08:56.133Z,37.551898497,127.073365838,16.6726379472,0.5676116944,-,10.875,2.0,-108.0742798354
,2024-11-19T06:08:57.152Z,37.5518906599,127.0733613956,16.6726684647,0.7588653566,-,10.75,2.0,-108.0848389175
,2024-11-19T06:08:58.153Z,37.5518827809,127.0733583781,16.6726684647,0.834793091,-,10.5625,2.0,-108.0531311538
,2024-11-19T06:08:59.152Z,37.5518773746,127.0733587972,16.6726989823,0.693511963,-,10.5,2.0,-107.9949951674
,2024-11-19T06:09:00.127Z,37.5518738961,127.0733600545,16.6726989823,0.5331115723,-,10.5,2.0625,-107.8681641127
,2024-11-19T06:09:01.134Z,37.5518755725,127.0733651674,16.6726989823,0.2799072266,-,10.5,2.125,-107.9949951674
,2024-11-19T06:09:02.120Z,37.5518744828,127.0733672629,16.6726684647,0.2526092529,-,10.5,2.125,-108.0689697768
,2024-11-19T06:09:03.127Z,37.5518728903,127.0733690231,16.6726684647,0.2416992188,-,10.5,2.0,-108.0319824721
,2024-11-19T06:09:04.153Z,37.5518698728,127.0733677658,16.6726684647,0.2468261719,-,10.5625,2.0,-107.9421692397
,2024-11-19T06:09:05.152Z,37.5518644665,127.0733643293,16.6726684647,0.4577026368,-,10.5625,2.0,-107.9368591811
,2024-11-19T06:09:06.128Z,37.5518597726,127.0733614794,16.6726684647,0.5304870606,-,10.5625,1.9375,-107.9632874037
,2024-11-19T06:09:07.123Z,37.5518552883,127.0733600545,16.6726989823,0.521636963,-,10.5625,1.9375,-108.0002747084
,2024-11-19T06:09:09.096Z,37.5518487923,127.073358881,16.6726989823,0.4119873047,-,10.625,1.875,-107.9474487807
,2024-11-19T06:09:10.095Z,37.5518458587,127.0733572885,16.6726989823,0.3777618409,-,10.625,1.9375,-108.0267029311
,2024-11-19T06:09:11.096Z,37.5518430926,127.0733554444,16.6726989823,0.359161377,-,10.6875,1.875,-107.8945923353
,2024-11-19T06:09:12.095Z,37.5518400751,127.0733536842,16.6727294999,0.3654479981,-,10.75,1.875,-108.0636902358
,2024-11-19T06:09:13.096Z,37.5518367643,127.0733516726,16.6727294999,0.3889923096,-,10.8125,1.9375,-108.0478516128
,2024-11-19T06:09:14.096Z,37.5518316932,127.0733493257,16.6727294999,0.4983062745,-,10.8125,1.9375,-108.0002747084
,2024-11-19T06:09:15.095Z,37.5518278795,127.0733477331,16.6727294999,0.4695434571,-,10.875,1.9375,-108.1006775405
,2024-11-19T06:09:16.095Z,37.5518279633,127.0733476493,16.6727600175,0.2200012207,-,10.875,1.9375,-108.0901184585
,2024-11-19T06:09:17.096Z,37.5518260774,127.0733456376,16.6727600175,0.2456665039,-,10.875,2.0,-108.0636902358
,2024-11-19T06:09:18.096Z,37.551824862,127.0733434583,16.6727600175,0.23097229,-,10.875,2.0625,-107.8945923353
,2024-11-19T06:09:19.095Z,37.5518227665,127.0733423687,16.6727600175,0.2405548096,-,10.875,2.0625,-107.9949951674
,2024-11-19T06:09:20.095Z,37.551819288,127.0733396865,16.6727905351,0.3576049805,-,10.875,2.0625,-108.0002747084
,2024-11-19T06:09:21.096Z,37.5518154743,127.0733365852,16.6727905351,0.4311676026,-,10.875,2.0625,-108.0742798354
,2024-11-19T06:09:22.095Z,37.5518147618,127.0733369204,16.6727905351,0.2329406738,-,10.8125,2.0,-107.9315796401
,2024-11-19T06:09:23.096Z,37.5518142589,127.073336669,16.6727905351,0.1410064697,-,10.8125,2.0,-107.9844360854
,2024-11-19T06:09:24.095Z,37.5518138817,127.0733363337,16.6727905351,0.09034729,-,10.75,2.0,-107.9791565444
,2024-11-19T06:09:25.096Z,37.5518129597,127.0733352441,16.6727905351,0.1204681396,-,10.6875,2.0,-108.1059875991
,2024-11-19T06:09:26.095Z,37.5518126663,127.0733341544,16.6728210526,0.1051483154,-,10.6875,2.0625,-108.0478516128
,2024-11-19T06:09:27.096Z,37.5518122891,127.0733329809,16.6728210526,0.1042327881,-,10.75,2.0625,-108.1218262222
,2024-11-19T06:09:28.095Z,37.5518135883,127.0733330648,16.6325683671,0.0648193359,-,10.8125,1.9375,-108.0901184585
,2024-11-19T06:09:29.096Z,37.5518145942,127.0733330648,16.6085205155,0.0836029052,-,10.875,1.9375,-107.9315796401
,2024-11-19T06:09:30.097Z,37.5518148875,127.0733328971,16.5941467362,0.0595855713,-,11.0,1.9375,-108.0002747084
,2024-11-19T06:09:31.096Z,37.5518148875,127.0733325618,16.5855712967,0.0356140136,-,11.1875,2.0,-108.0055542495
,2024-11-19T06:09:32.097Z,37.5518150971,127.0733321428,16.5804443436,0.0376281738,-,11.25,2.0,-108.0161438491
,2024-11-19T06:09:33.096Z,37.5518148875,127.0733317237,16.5773620682,0.0324249267,-,11.3125,1.9375,-108.0108643081
,2024-11-19T06:09:34.097Z,37.5518159772,127.073332478,16.6157836991,0.0682525634,-,11.3125,1.9375,-107.9844360854
,2024-11-19T06:09:35.096Z,37.551816983,127.0733333162,16.6387329179,0.1022338867,-,11.3125,1.9375,-108.0267029311
,2024-11-19T06:09:36.097Z,37.5518159772,127.0733297958,16.652465828,0.3281402588,-,11.25,1.875,-107.9844360854
,2024-11-19T06:09:37.096Z,37.551816061,127.0733261916,16.6606750565,0.3269653321,-,11.25,1.875,-107.9315796401
,2024-11-19T06:09:38.097Z,37.5518173602,127.0733226712,16.6655883866,0.2765197754,-,11.1875,1.875,-107.9474487807
,2024-11-19T06:09:39.095Z,37.5518232694,127.0733196537,16.6282653886,0.4051055909,-,11.125,1.875,-107.8945923353
,2024-11-19T06:09:40.095Z,37.5518292625,127.0733166362,16.6059875565,0.5627288819,-,11.0625,1.875,-107.9791565444
,2024-11-19T06:09:41.096Z,37.5518304779,127.073309344,16.5926818924,0.5553741456,-,10.875,1.8125,-108.0214233901
,2024-11-19T06:09:42.096Z,37.5518302683,127.0733001239,16.5847473221,0.6626892091,-,10.75,1.9375,-107.9421692397
,2024-11-19T06:09:43.096Z,37.551828089,127.073291742,16.5800170975,0.7009887696,-,10.6875,1.9375,-107.9791565444
,2024-11-19T06:09:44.096Z,37.551824862,127.0732863776,16.5772094803,0.6196746827,-,10.5,2.0,-107.8787537123
,2024-11-19T06:09:45.096Z,37.5518218864,127.0732830248,16.5755310135,0.5110473634,-,10.4375,2.0625,-107.9474487807
,2024-11-19T06:09:46.097Z,37.5518205872,127.0732854555,16.5745239334,0.2206420898,-,10.375,2.0,-107.9791565444
,2024-11-19T06:09:47.096Z,37.5518202938,127.073286629,16.5739135819,0.1172332763,-,10.3125,2.0,-107.9315796401
,2024-11-19T06:09:48.096Z,37.5518179888,127.0732871319,16.5735473709,0.1955566406,-,10.375,2.0,-108.0636902358
,2024-11-19T06:09:49.095Z,37.5518159772,127.0732868805,16.5733337479,0.208984375,-,10.375,2.0,-107.9315796401
,2024-11-19T06:09:50.097Z,37.5518141751,127.0732876348,16.5732116776,0.2057342529,-,10.375,2.0,-107.9527283217
,2024-11-19T06:09:51.095Z,37.5518125825,127.0732892274,16.5731201249,0.213180542,-,10.375,2.0,-108.0055542495
,2024-11-19T06:09:52.097Z,37.5518141751,127.0732909876,16.5730896073,0.1222229004,-,10.4375,2.0,-107.9632874037
,2024-11-19T06:09:53.096Z,37.5518159772,127.073292664,16.5730590897,0.178817749,-,10.4375,2.0,-107.9632874037
,2024-11-19T06:09:54.096Z,37.5518162705,127.073293586,16.5730285721,0.1229553222,-,10.5,2.0625,-107.7413330579
,2024-11-19T06:09:55.096Z,37.5518168992,127.0732940889,16.5729980545,0.1015167236,-,10.5,2.0,-107.8840332533
,2024-11-19T06:09:56.096Z,37.551816061,127.0732942565,16.5729980545,0.0475463867,-,10.625,2.0,-107.8628845717
,2024-11-19T06:09:57.096Z,37.5518154743,127.0732936698,16.5729980545,0.043182373,-,10.625,2.0,-108.0319824721
,2024-11-19T06:09:58.096Z,37.5518180726,127.0732955977,16.6132507401,0.1576995849,-,10.625,1.9375,-107.825897267
,2024-11-19T06:09:59.095Z,37.5518209644,127.0732975255,16.6372680741,0.2716369629,-,10.625,1.875,-107.84173589
,2024-11-19T06:10:00.096Z,37.551822096,127.073298196,16.6516418534,0.1968231201,-,10.625,1.9375,-107.8893127943
,2024-11-19T06:10:01.096Z,37.5518208806,127.0732984475,16.6602172929,0.0556640625,-,10.625,1.9375,-108.0108643081
,2024-11-19T06:10:02.095Z,37.5518200843,127.0732984475,16.665344246,0.0516510009,-,10.625,1.9375,-107.9315796401
,2024-11-19T06:10:03.095Z,37.5518196652,127.0732984475,16.6684265214,0.0445404052,-,10.6875,1.9375,-107.921020558
,2024-11-19T06:10:04.096Z,37.5518225989,127.0733002915,16.6702575761,0.1755828857,-,10.6875,1.8125,-107.8945923353
,2024-11-19T06:10:05.096Z,37.5518244848,127.0733021355,16.6713256913,0.2249603272,-,10.6875,1.875,-107.8206177259
,2024-11-19T06:10:06.096Z,37.5518250715,127.0733029737,16.671997078,0.1561279297,-,10.75,1.875,-107.9421692397
,2024-11-19T06:10:07.096Z,37.5518246943,127.0733028899,16.672363289,0.0527038574,-,10.75,1.875,-108.1323853042
,2024-11-19T06:10:08.096Z,37.5518240657,127.0733025546,16.6726074296,0.0228424072,-,10.6875,1.9375,-108.0372620131
,2024-11-19T06:10:09.096Z,37.551823479,127.0733024708,16.6727600175,0.0455169677,-,10.6875,1.9375,-107.9315796401
,2024-11-19T06:10:10.096Z,37.5518247782,127.0733031414,16.6325683671,0.0650787353,-,10.6875,2.0,-107.9738464858
,2024-11-19T06:10:11.095Z,37.5518263707,127.0733040634,16.6085815507,0.1315002441,-,10.6875,2.0,-107.9474487807
,2024-11-19T06:10:12.096Z,37.551825784,127.0733032252,16.5942382889,0.0256652832,-,10.6875,2.0,-107.825897267
,2024-11-19T06:10:13.095Z,37.5518252811,127.0733024708,16.5856628495,0.0497283935,-,10.6875,2.0,-107.9051514174
,2024-11-19T06:10:14.097Z,37.5518249877,127.0733020517,16.5805664139,0.0463256836,-,10.75,2.0,-107.8840332533
