"name: 1118logofday, distance: 3014.4886657561, start time: 2024-11-18T06:04:43.668Z, duration: 13603.6210000514",time,latitude,longitude,alt,speed,course,horiz_acc,vert_acc,rel_alt
,2024-11-18T08:12:59.027Z,37.5504690891,127.0729814439,44.4879150597,0.0000152587,-,13.625,0.9375,-106.2669678229
,2024-11-18T08:13:00.027Z,37.5504689634,127.0729814439,44.4824524132,0.0043792724,-,13.5625,0.875,-106.2775269049
,2024-11-18T08:13:01.025Z,37.5504689634,127.0729814439,44.47921755,0.0035247802,-,13.625,0.875,-106.2616577643
,2024-11-18T08:13:02.026Z,37.5504689634,127.0729814439,44.477264425,0.0020141601,-,13.8125,0.875,-106.2722473639
,2024-11-18T08:13:03.026Z,37.5504689634,127.0729814439,44.476104757,0.0009155273,-,14.125,0.875,-106.293365528
,2024-11-18T08:13:04.026Z,37.5504689634,127.0729814439,44.4754028527,0.0003051757,-,14.5,0.875,-106.2775269049
,2024-11-18T08:13:05.025Z,37.5504689634,127.0729814439,44.4749756066,0.0000152587,-,14.25,0.875,-106.3567810553
,2024-11-18T08:13:06.026Z,37.5504689634,127.0729814439,44.474731466,0.0000305175,-,14.3125,0.875,-106.3092346686
,2024-11-18T08:13:07.027Z,37.5504689634,127.0729814439,44.4745788781,0.0000305175,-,14.0,0.875,-106.2458191412
,2024-11-18T08:13:08.025Z,37.5504689634,127.0729814439,44.4745178429,0.0000152587,-,13.5625,0.875,-106.2880859869
,2024-11-18T08:13:09.026Z,37.5504689634,127.0729814439,44.4744568078,0.0,-,13.25,0.875,-106.2880859869
,2024-11-18T08:13:10.025Z,37.5504689634,127.0729815277,44.4744262902,0.003540039,-,13.125,0.875,-106.3197937506
,2024-11-18T08:13:11.025Z,37.5504689634,127.0729815277,44.4743957726,0.0027770996,-,13.1875,0.875,-106.298645069
,2024-11-18T08:13:12.026Z,37.5504689634,127.0729815277,44.4743957726,0.0015258789,-,13.3125,0.875,-106.39376836
,2024-11-18T08:13:13.025Z,37.5504689634,127.0729815277,44.4743957726,0.0006561279,-,13.5,0.875,-106.3462219733
,2024-11-18T08:13:14.026Z,37.5504689634,127.0729815277,44.474365255,0.000213623,-,13.6875,0.875,-106.3673706549
,2024-11-18T08:13:15.026Z,37.5504689634,127.0729815277,44.474365255,0.0000152587,-,13.625,0.8125,-106.4307861823
,2024-11-18T08:13:16.026Z,37.5504689634,127.0729815277,44.474365255,0.0000152587,-,13.5625,0.875,-106.4149170417
,2024-11-18T08:13:17.026Z,37.5504689634,127.0729815277,44.474365255,0.0000152587,-,13.375,0.875,-106.4360657233
,2024-11-18T08:13:18.025Z,37.5504689634,127.0729815277,44.474365255,0.0,-,13.125,0.875,-106.4149170417
,2024-11-18T08:13:19.026Z,37.5504689634,127.0729815277,44.474365255,0.0,-,12.875,0.875,-106.4201965827
,2024-11-18T08:13:20.026Z,37.5504689634,127.0729816954,44.474365255,0.0036773681,-,12.375,0.8125,-106.383209278
,2024-11-18T08:13:21.025Z,37.5504689634,127.0729816954,44.474365255,0.0027923583,-,12.125,0.875,-106.2669678229
,2024-11-18T08:13:22.026Z,37.5504689634,127.0729816954,44.474365255,0.0014648437,-,12.125,0.875,-106.3409424323
,2024-11-18T08:13:23.027Z,37.5504689634,127.0729816954,44.474365255,0.0005950927,-,12.25,0.875,-106.2193909186
,2024-11-18T08:13:24.026Z,37.5504689634,127.0729816954,44.474365255,0.0001831054,-,12.375,0.9375,-106.3673706549
,2024-11-18T08:13:25.025Z,37.5504689634,127.0729815277,44.474365255,0.0034027099,-,12.5625,0.9375,-106.4360657233
,2024-11-18T08:13:26.026Z,37.5504689634,127.0729815277,44.474365255,0.0028991699,-,13.1875,0.9375,-106.5205994148
,2024-11-18T08:13:27.027Z,37.5504689634,127.0729815277,44.474365255,0.0016326904,-,13.3125,0.875,-106.377929737
,2024-11-18T08:13:28.027Z,37.5504689634,127.0729815277,44.474365255,0.0007324218,-,13.5,0.875,-106.462493946
,2024-11-18T08:13:29.026Z,37.5504689634,127.0729815277,44.474365255,0.0002593994,-,13.5625,0.875,-106.3356628913
,2024-11-18T08:13:30.026Z,37.5504689634,127.0729815277,44.474365255,0.0000457763,-,13.8125,0.875,-106.39376836
,2024-11-18T08:13:31.026Z,37.5504689634,127.0729815277,44.474365255,0.0,-,13.9375,0.875,-106.2828064459
,2024-11-18T08:13:32.025Z,37.5504689634,127.0729815277,44.474365255,0.0000152587,-,14.1875,0.875,-106.4254761237
,2024-11-18T08:13:33.027Z,37.5504689634,127.0729815277,44.474365255,0.0000152587,-,14.1875,0.875,-106.5311890144
,2024-11-18T08:13:34.027Z,37.5504689634,127.0729815277,44.474365255,0.0,-,14.25,0.875,-106.4888916511
,2024-11-18T08:13:35.025Z,37.5504689634,127.0729815277,44.474365255,0.0,-,14.25,0.875,-106.4413452644
,2024-11-18T08:13:36.026Z,37.5504689634,127.0729815277,44.474365255,0.0,-,14.1875,0.875,-106.4466248054
,2024-11-18T08:13:37.026Z,37.5504689634,127.0729815277,44.474365255,0.0,-,14.0,0.875,-106.5047607917
,2024-11-18T08:13:38.026Z,37.5504689634,127.0729816954,44.474365255,0.0034484863,-,13.8125,0.875,-106.5153198738
,2024-11-18T08:13:39.025Z,37.5504689634,127.0729816954,44.474365255,0.0027618408,-,14.0,0.875,-106.5047607917
,2024-11-18T08:13:40.026Z,37.5504688796,127.0729816954,44.474365255,0.0044555664,-,14.1875,0.875,-106.383209278
,2024-11-18T08:13:41.026Z,37.5504688796,127.0729816954,44.474365255,0.0037231445,-,14.5625,0.875,-106.4466248054
,2024-11-18T08:13:42.026Z,37.5504688796,127.0729816954,44.474365255,0.0023040771,-,15.0625,0.875,-106.467773487
,2024-11-18T08:13:43.025Z,37.5504688796,127.0729816954,44.474365255,0.0012207031,-,15.9375,0.875,-106.5523071785
,2024-11-18T08:13:44.026Z,37.5504689634,127.0729816954,44.474365255,0.0036010742,-,16.75,0.8125,-106.5047607917
,2024-11-18T08:13:45.026Z,37.5504689634,127.0729815277,44.474365255,0.0046081542,-,16.4375,0.875,-106.4519043464
,2024-11-18T08:13:46.026Z,37.5504689634,127.0729815277,44.474365255,0.0034790039,-,16.625,0.875,-106.4571838874
,2024-11-18T08:13:47.025Z,37.5504689634,127.0729815277,44.474365255,0.0020141601,-,16.8125,0.875,-106.467773487
,2024-11-18T08:13:48.027Z,37.5504689634,127.0729815277,44.474365255,0.0009155273,-,15.875,0.875,-106.4201965827
,2024-11-18T08:13:49.026Z,37.5504689634,127.0729815277,44.474365255,0.0003356933,-,16.1875,0.875,-106.3462219733
,2024-11-18T08:13:50.026Z,37.5504689634,127.0729815277,44.474365255,0.0000610351,-,16.875,0.875,-106.383209278
,2024-11-18T08:13:51.027Z,37.5504689634,127.0729815277,44.474365255,0.0000457763,-,16.3125,0.875,-106.3990784186
,2024-11-18T08:13:52.025Z,37.5504689634,127.0729815277,44.474365255,0.0000457763,-,15.9375,0.875,-106.473053028
,2024-11-18T08:13:53.026Z,37.5504689634,127.0729815277,44.474365255,0.0000305175,-,15.4375,0.875,-106.4836121101
,2024-11-18T08:13:54.026Z,37.5504689634,127.0729815277,44.474365255,0.0000152587,-,15.5,0.875,-106.372650196
,2024-11-18T08:13:55.026Z,37.5504689634,127.0729815277,44.474365255,0.0,-,15.8125,0.9375,-106.383209278
,2024-11-18T08:13:56.027Z,37.5504689634,127.0729815277,44.474365255,0.0,-,16.5,0.9375,-106.5259094734
,2024-11-18T08:13:57.027Z,37.5504689634,127.0729815277,44.474365255,0.0,-,17.625,0.875,-106.2880859869
,2024-11-18T08:13:58.025Z,37.5504689634,127.0729815277,44.474365255,0.0,-,17.3125,0.875,-106.5259094734
,2024-11-18T08:13:59.026Z,37.5504689634,127.0729815277,44.474365255,0.0,-,17.25,0.875,-106.3620605964
,2024-11-18T08:14:00.026Z,37.5504689634,127.0729815277,44.474365255,0.0,-,17.1875,0.875,-106.4571838874
,2024-11-18T08:14:01.026Z,37.5504689634,127.0729815277,44.474365255,0.0,-,16.9375,0.875,-106.5047607917
,2024-11-18T08:14:02.026Z,37.5504688796,127.0729815277,44.474365255,0.0037384033,-,16.5,0.875,-106.462493946
,2024-11-18T08:14:03.025Z,37.5504688796,127.0729815277,44.474365255,0.0034790039,-,16.1875,0.875,-106.4836121101
,2024-11-18T08:14:04.026Z,37.5504688796,127.0729815277,44.474365255,0.0020904541,-,15.75,0.875,-106.5100403328
,2024-11-18T08:14:05.026Z,37.5504688796,127.0729815277,44.474365255,0.0009765625,-,15.5625,0.875,-106.5787354011
,2024-11-18T08:14:06.026Z,37.5504688796,127.0729815277,44.474365255,0.0003509521,-,15.25,0.875,-106.467773487
,2024-11-18T08:14:07.026Z,37.5504688796,127.0729815277,44.474365255,0.0000762939,-,15.0625,0.875,-106.6157227058
,2024-11-18T08:14:08.025Z,37.5504688796,127.0729815277,44.474365255,0.0000152587,-,14.8125,0.875,-106.388488819
,2024-11-18T08:14:09.026Z,37.5504688796,127.0729815277,44.474365255,0.0000305175,-,14.8125,0.875,-106.4519043464
,2024-11-18T08:14:10.026Z,37.5504687958,127.0729815277,44.474365255,0.0043182373,-,14.8125,0.875,-106.5100403328
,2024-11-18T08:14:11.027Z,37.5504687958,127.0729815277,44.474365255,0.0035552978,-,14.5,0.875,-107.0384827158
,2024-11-18T08:14:12.026Z,37.5504687958,127.0729815277,44.474365255,0.0019989013,-,13.9375,0.875,-107.1600342295
,2024-11-18T08:14:13.025Z,37.5504687958,127.0729815277,44.474365255,0.0008544921,-,13.375,0.875,-105.865325977
,2024-11-18T08:14:14.026Z,37.5504687958,127.0729816954,44.474365255,0.0036315917,-,13.0625,0.8125,-106.3197937506
,2024-11-18T08:14:15.027Z,37.5504687958,127.0729816954,44.474365255,0.0028076171,-,13.0,0.875,-106.0608521001
,2024-11-18T08:14:16.026Z,37.5504687958,127.0729816954,44.474365255,0.0014801025,-,12.875,0.875,-106.4254761237
,2024-11-18T08:14:17.025Z,37.5504687958,127.0729816954,44.474365255,0.0006103515,-,12.6875,0.875,-106.462493946
,2024-11-18T08:14:18.025Z,37.5504687958,127.0729816954,44.474365255,0.0001831054,-,12.375,0.875,-106.4836121101
,2024-11-18T08:14:19.026Z,37.5504687958,127.0729815277,44.474365255,0.0035705566,-,12.375,0.875,-106.3515015143
,2024-11-18T08:14:20.025Z,37.55046867,127.0729816954,44.474365255,0.0046844482,-,12.375,0.875,-106.3250732916
,2024-11-18T08:14:21.025Z,37.55046867,127.0729817792,44.474365255,0.0060882568,-,12.1875,0.875,-106.3039551276
,2024-11-18T08:14:22.026Z,37.55046867,127.0729817792,44.474365255,0.0041656494,-,12.1875,0.875,-106.4466248054
,2024-11-18T08:14:23.026Z,37.55046867,127.0729817792,44.474365255,0.0021057128,-,12.25,0.875,-107.0067749521
,2024-11-18T08:14:24.025Z,37.55046867,127.0729816954,44.474365255,0.0027313232,-,12.375,0.9375,-106.7742615243
,2024-11-18T08:14:25.025Z,37.5504685862,127.0729817792,44.5548706262,0.0046539306,-,12.3125,0.875,-106.5893250008
,2024-11-18T08:14:26.027Z,37.5504685862,127.0729817792,44.6029663293,0.0037689208,-,12.5625,0.875,-106.5681763191
,2024-11-18T08:14:27.026Z,37.5504685862,127.0729817792,44.6317138879,0.0020751953,-,12.625,0.875,-106.5787354011
,2024-11-18T08:14:28.026Z,37.5504685862,127.0729817792,44.6488647668,0.0008850097,-,12.6875,0.875,-106.4783325691
,2024-11-18T08:14:29.025Z,37.5504685862,127.0729817792,44.6591491907,0.0002899169,-,12.75,0.875,-106.467773487
,2024-11-18T08:14:30.026Z,37.5504684605,127.072981863,44.5847778527,0.0057983398,-,12.8125,0.875,-106.8588257333
,2024-11-18T08:14:31.027Z,37.5504684605,127.072981863,44.540344259,0.0045166015,-,12.8125,0.875,-106.6738586922
,2024-11-18T08:14:32.027Z,37.5504684605,127.072981863,44.513793966,0.0024261474,-,12.8125,0.875,-106.1137085455
,2024-11-18T08:14:33.025Z,37.5504684605,127.072981863,44.4979248254,0.00100708,-,12.75,0.875,-106.1189880865
,2024-11-18T08:14:34.026Z,37.5504684605,127.072981863,44.4884338586,0.0003051757,-,12.625,0.875,-106.4201965827
,2024-11-18T08:14:35.027Z,37.5504683767,127.0729820307,44.4827881066,0.0086517334,-,12.5625,0.875,-106.4254761237
,2024-11-18T08:14:36.026Z,37.5504683767,127.0729820307,44.4794006554,0.0066375732,-,12.5625,0.875,-106.3990784186
,2024-11-18T08:14:37.026Z,37.5504683767,127.0729820307,44.4773864953,0.0035247802,-,12.5625,0.875,-106.4254761237
,2024-11-18T08:14:38.026Z,37.5504683767,127.0729820307,44.4761657921,0.0014648437,-,12.5625,0.875,-106.4360657233
,2024-11-18T08:14:39.026Z,37.5504683767,127.0729820307,44.4754333703,0.0004577636,-,12.6875,0.875,-106.3250732916
,2024-11-18T08:14:40.026Z,37.5504683767,127.0729819468,44.4750061242,0.0034790039,-,12.6875,0.8125,-106.4519043464
,2024-11-18T08:14:41.026Z,37.5504684605,127.0729819468,44.4747619836,0.0053100585,-,12.875,0.875,-106.372650196
,2024-11-18T08:14:42.025Z,37.5504684605,127.0729819468,44.4746093957,0.0039672851,-,12.9375,0.875,-106.5470276375
,2024-11-18T08:14:43.026Z,37.5504684605,127.0729819468,44.4745178429,0.0021362304,-,13.0625,0.875,-106.4413452644
,2024-11-18T08:14:44.025Z,37.5504684605,127.072981863,44.4744568078,0.0037536621,-,13.1875,0.875,-106.4360657233
,2024-11-18T08:14:45.025Z,37.5504684605,127.072981863,44.4744262902,0.0029144287,-,13.1875,0.8125,-106.3567810553
,2024-11-18T08:14:46.026Z,37.5504685862,127.072981863,44.4743957726,0.0046844482,-,13.3125,0.875,-106.377929737
,2024-11-18T08:14:47.027Z,37.5504685862,127.072981863,44.4743957726,0.003616333,-,13.4375,0.875,-106.462493946
,2024-11-18T08:14:48.025Z,37.5504685862,127.072981863,44.4743957726,0.0020141601,-,13.5,0.875,-106.4783325691
,2024-11-18T08:14:49.026Z,37.5504685862,127.072981863,44.474365255,0.0008697509,-,13.5625,0.875,-106.4466248054
,2024-11-18T08:14:50.027Z,37.5504685862,127.072981863,44.474365255,0.0002593994,-,13.5,0.875,-106.5364685554
,2024-11-18T08:14:51.026Z,37.5504685862,127.072981863,44.474365255,0.0000457763,-,13.5625,0.875,-106.5364685554
,2024-11-18T08:14:52.026Z,37.5504685862,127.072981863,44.474365255,0.0000305175,-,13.625,0.875,-106.5259094734
,2024-11-18T08:14:53.025Z,37.5504685862,127.072981863,44.474365255,0.0000305175,-,13.8125,0.875,-106.5047607917
,2024-11-18T08:14:54.026Z,37.5504685862,127.072981863,44.474365255,0.0000152587,-,14.0625,0.875,-106.5787354011
,2024-11-18T08:14:55.025Z,37.55046867,127.0729817792,44.474365255,0.0053405761,-,14.0625,0.875,-110.2514954126
,2024-11-18T08:14:56.025Z,37.55046867,127.0729817792,44.474365255,0.0045166015,-,14.375,0.875,-104.2535400876
,2024-11-18T08:14:57.025Z,37.55046867,127.0729817792,44.474365255,0.002670288,-,14.75,0.875,-105.8494873539
,2024-11-18T08:14:58.026Z,37.55046867,127.0729817792,44.474365255,0.0013122558,-,15.4375,0.875,-106.3092346686
,2024-11-18T08:14:59.027Z,37.5504687958,127.0729817792,44.474365255,0.0038909912,-,16.4375,0.875,-106.4836121101
,2024-11-18T08:15:00.026Z,37.5504687958,127.0729817792,44.474365255,0.003616333,-,17.25,0.875,-106.462493946
,2024-11-18T08:15:01.025Z,37.5504687958,127.0729817792,44.474365255,0.002456665,-,17.875,0.875,-106.5311890144
,2024-11-18T08:15:02.026Z,37.5504687958,127.0729817792,44.474365255,0.0013275146,-,19.5625,0.875,-106.6368713875
,2024-11-18T08:15:03.027Z,37.5504687958,127.0729817792,44.474365255,0.0005645751,-,20.25,0.875,-106.4836121101
,2024-11-18T08:15:04.026Z,37.5504687958,127.0729817792,44.474365255,0.0001525878,-,20.3125,0.875,-106.5576172371
,2024-11-18T08:15:05.025Z,37.5504687958,127.0729817792,44.474365255,0.0000152587,-,20.625,0.875,-106.5153198738
,2024-11-18T08:15:06.025Z,37.5504687958,127.0729817792,44.474365255,0.0000610351,-,20.5625,0.875,-106.5840149422
,2024-11-18T08:15:07.026Z,37.55046867,127.0729817792,44.474365255,0.0040740966,-,19.25,0.8125,-106.5840149422
,2024-11-18T08:15:08.025Z,37.55046867,127.0729817792,44.474365255,0.0033111572,-,18.5,0.875,-106.5311890144
,2024-11-18T08:15:09.026Z,37.55046867,127.0729817792,44.474365255,0.0018920898,-,16.875,0.875,-106.5523071785
,2024-11-18T08:15:10.025Z,37.55046867,127.0729817792,44.474365255,0.0008697509,-,16.6875,0.875,-106.5998840828
,2024-11-18T08:15:11.025Z,37.55046867,127.0729817792,44.474365255,0.0003051757,-,16.125,0.875,-106.467773487
,2024-11-18T08:15:12.025Z,37.55046867,127.0729817792,44.474365255,0.0000457763,-,15.5,0.875,-106.6104431648
,2024-11-18T08:15:13.025Z,37.5504685862,127.072981863,44.474365255,0.0054626464,-,15.375,0.8125,-106.6950073739
,2024-11-18T08:15:14.027Z,37.5504685862,127.0729819468,44.474365255,0.0069885253,-,15.0,0.875,-106.5893250008
,2024-11-18T08:15:15.025Z,37.5504685862,127.0729819468,44.474365255,0.0047454833,-,14.75,0.875,-106.5946045418
,2024-11-18T08:15:16.025Z,37.5504685862,127.0729819468,44.474365255,0.0025024414,-,14.5625,0.875,-106.5576172371
,2024-11-18T08:15:17.026Z,37.5504685862,127.0729819468,44.474365255,0.0010986328,-,14.5625,0.875,-106.5311890144
,2024-11-18T08:15:18.026Z,37.5504685862,127.0729819468,44.474365255,0.0003509521,-,15.1875,0.875,-106.5311890144
,2024-11-18T08:15:19.026Z,37.5504685862,127.0729819468,44.474365255,0.0000457763,-,16.25,0.9375,-106.5840149422
,2024-11-18T08:15:20.025Z,37.5504684605,127.0729819468,44.474365255,0.0039978027,-,16.375,0.875,-106.5946045418
,2024-11-18T08:15:21.026Z,37.5504684605,127.0729819468,44.474365255,0.0032806396,-,16.4375,0.875,-106.6632996102
,2024-11-18T08:15:22.026Z,37.5504684605,127.0729819468,44.474365255,0.0018920898,-,16.4375,0.875,-106.4994812507
,2024-11-18T08:15:23.025Z,37.5504684605,127.0729819468,44.474365255,0.0008697509,-,15.8125,0.875,-106.6315918465
,2024-11-18T08:15:24.026Z,37.5504684605,127.0729819468,44.474365255,0.0003051757,-,15.1875,0.9375,-106.5998840828
,2024-11-18T08:15:25.026Z,37.5504684605,127.0729819468,44.474365255,0.0000152587,-,14.9375,0.8125,-106.5311890144
,2024-11-18T08:15:26.025Z,37.5504683767,127.0729820307,44.474365255,0.0055389404,-,14.6875,0.875,-106.5205994148
,2024-11-18T08:15:27.025Z,37.5504683767,127.0729820307,44.474365255,0.0045623779,-,14.4375,0.875,-106.5523071785
,2024-11-18T08:15:28.026Z,37.5504683767,127.0729819468,44.474365255,0.0027008056,-,14.0,0.875,-106.5417480964
,2024-11-18T08:15:29.025Z,37.5504683767,127.0729819468,44.474365255,0.0023345947,-,13.5625,0.875,-106.4254761237
,2024-11-18T08:15:30.026Z,37.5504683767,127.0729819468,44.474365255,0.0014648437,-,13.8125,0.875,-106.5047607917
,2024-11-18T08:15:31.027Z,37.5504683767,127.0729819468,44.474365255,0.0007324218,-,14.375,0.875,-106.5628967781
,2024-11-18T08:15:32.025Z,37.5504685862,127.072981863,44.474365255,0.0096435546,-,14.0625,0.875,-106.6051636238
,2024-11-18T08:15:33.027Z,37.5504685862,127.072981863,44.474365255,0.0073852539,-,13.875,0.875,-106.5998840828
,2024-11-18T08:15:34.026Z,37.5504685862,127.072981863,44.474365255,0.0039215087,-,13.75,0.875,-106.5523071785
,2024-11-18T08:15:35.026Z,37.5504685862,127.0729817792,44.474365255,0.0043945312,-,13.5,0.875,-106.6051636238
,2024-11-18T08:15:36.025Z,37.5504685862,127.0729817792,44.474365255,0.0030822753,-,13.1875,0.875,-106.5576172371
,2024-11-18T08:15:37.026Z,37.5504685862,127.072981863,44.474365255,0.0020599365,-,12.6875,0.8125,-106.5681763191
,2024-11-18T08:15:38.026Z,37.5504685862,127.072981863,44.474365255,0.0021514892,-,12.625,0.875,-106.6474304695
,2024-11-18T08:15:39.025Z,37.5504685862,127.072981863,44.474365255,0.001296997,-,12.625,0.875,-106.5628967781
,2024-11-18T08:15:40.027Z,37.5504685862,127.072981863,44.474365255,0.0006103515,-,12.8125,0.875,-106.5153198738
,2024-11-18T08:15:41.027Z,37.5504685862,127.072981863,44.474365255,0.0002288818,-,13.0,0.875,-106.5259094734
,2024-11-18T08:15:42.025Z,37.5504685862,127.072981863,44.474365255,0.0000457763,-,13.5625,0.875,-106.7055664559
,2024-11-18T08:15:43.026Z,37.5504685862,127.072981863,44.474365255,0.0,-,13.75,0.875,-106.5893250008
,2024-11-18T08:15:44.025Z,37.5504685862,127.0729817792,44.474365255,0.0034332275,-,14.1875,0.875,-106.5893250008
,2024-11-18T08:15:45.025Z,37.5504685862,127.0729817792,44.474365255,0.0027923583,-,14.0625,0.875,-106.6738586922
,2024-11-18T08:15:46.026Z,37.5504685862,127.0729817792,44.474365255,0.0015716552,-,14.125,0.875,-106.5840149422
,2024-11-18T08:15:47.026Z,37.5504685862,127.0729817792,44.474365255,0.0006866455,-,14.0625,0.875,-106.5840149422
,2024-11-18T08:15:48.025Z,37.5504685862,127.0729817792,44.474365255,0.0002288818,-,13.9375,0.875,-106.4888916511
,2024-11-18T08:15:49.026Z,37.5504685862,127.0729817792,44.474365255,0.0000305175,-,14.25,0.9375,-106.4307861823
,2024-11-18T08:15:50.025Z,37.55046867,127.0729816954,44.474365255,0.0055999755,-,14.0,0.875,-106.5840149422
,2024-11-18T08:15:51.025Z,37.55046867,127.0729816954,44.474365255,0.0043945312,-,13.8125,0.875,-106.5946045418
,2024-11-18T08:15:52.026Z,37.55046867,127.0729816954,44.474365255,0.0023651123,-,13.625,0.875,-106.5628967781
,2024-11-18T08:15:53.025Z,37.55046867,127.0729815277,44.474365255,0.0041656494,-,13.5,0.875,-106.6051636238
,2024-11-18T08:15:54.026Z,37.55046867,127.0729815277,44.474365255,0.0030975341,-,13.4375,0.875,-106.6263123055
,2024-11-18T08:15:55.026Z,37.55046867,127.0729815277,44.474365255,0.001586914,-,12.9375,0.875,-106.5523071785
,2024-11-18T08:15:56.026Z,37.5504687958,127.0729814439,44.474365255,0.0063171386,-,12.8125,0.875,-106.473053028
,2024-11-18T08:15:57.026Z,37.5504687958,127.0729814439,44.474365255,0.0047302246,-,12.75,0.875,-106.5364685554
,2024-11-18T08:15:58.026Z,37.5504687958,127.0729814439,44.474365255,0.0025329589,-,12.75,0.875,-106.5311890144
,2024-11-18T08:15:59.026Z,37.5504687958,127.0729814439,44.474365255,0.0010528564,-,12.6875,0.875,-106.4466248054
,2024-11-18T08:16:00.026Z,37.5504687958,127.0729814439,44.474365255,0.0003204345,-,12.875,0.875,-106.5946045418
,2024-11-18T08:16:01.026Z,37.55046867,127.0729814439,44.474365255,0.0044708251,-,13.1875,0.8125,-106.5946045418
,2024-11-18T08:16:02.026Z,37.55046867,127.0729814439,44.474365255,0.003540039,-,13.1875,0.875,-106.5470276375
,2024-11-18T08:16:03.026Z,37.55046867,127.0729814439,44.474365255,0.0019226074,-,13.125,0.875,-106.5946045418
,2024-11-18T08:16:04.025Z,37.55046867,127.0729814439,44.474365255,0.0008239746,-,13.125,0.875,-106.5259094734
,2024-11-18T08:16:05.025Z,37.55046867,127.0729814439,44.474365255,0.0002593994,-,13.0625,0.875,-106.6051636238
,2024-11-18T08:16:06.026Z,37.55046867,127.0729814439,44.474365255,0.0000305175,-,13.25,0.875,-106.6474304695
,2024-11-18T08:16:07.027Z,37.55046867,127.0729814439,44.474365255,0.0000152587,-,13.625,0.875,-106.5840149422
,2024-11-18T08:16:08.027Z,37.55046867,127.0729814439,44.474365255,0.0000305175,-,13.375,0.8125,-106.7055664559
,2024-11-18T08:16:09.026Z,37.55046867,127.0729814439,44.474365255,0.0000152587,-,13.1875,0.875,-106.6632996102
,2024-11-18T08:16:10.025Z,37.55046867,127.0729814439,44.474365255,0.0,-,12.8125,0.875,-106.6104431648
,2024-11-18T08:16:11.026Z,37.55046867,127.0729814439,44.474365255,0.0,-,12.5,0.875,-106.5787354011
,2024-11-18T08:16:12.026Z,37.55046867,127.0729814439,44.474365255,0.0,-,12.5,0.875,-106.6368713875
,2024-11-18T08:16:13.026Z,37.55046867,127.0729814439,44.474365255,0.0,-,12.25,0.875,-106.7002869149
,2024-11-18T08:16:14.026Z,37.55046867,127.0729814439,44.474365255,0.0,-,12.5,0.8125,-106.6474304695
,2024-11-18T08:16:15.025Z,37.55046867,127.0729814439,44.474365255,0.0,-,12.5,0.875,-106.5998840828
,2024-11-18T08:16:16.027Z,37.55046867,127.0729814439,44.474365255,0.0,-,12.5625,0.875,-106.6632996102
,2024-11-18T08:16:17.025Z,37.55046867,127.0729813601,44.474365255,0.0036010742,-,12.5,0.875,-106.5893250008
,2024-11-18T08:16:18.025Z,37.55046867,127.0729813601,44.474365255,0.0028381347,-,12.4375,0.875,-106.8323975106
,2024-11-18T08:16:19.026Z,37.55046867,127.0729813601,44.474365255,0.0015106201,-,12.3125,0.9375,-106.8165588876
,2024-11-18T08:16:20.027Z,37.55046867,127.0729813601,44.474365255,0.0006408691,-,12.375,0.9375,-106.7319946786
,2024-11-18T08:16:21.025Z,37.55046867,127.0729813601,44.474365255,0.0001831054,-,12.375,0.875,-106.6844177742
,2024-11-18T08:16:22.026Z,37.55046867,127.0729813601,44.474365255,0.0000152587,-,12.4375,0.875,-106.6580200691
,2024-11-18T08:16:23.026Z,37.55046867,127.0729813601,44.474365255,0.0000152587,-,12.6875,0.875,-106.6527100106
,2024-11-18T08:16:24.025Z,37.55046867,127.0729813601,44.474365255,0.0000152587,-,12.8125,0.875,-106.6210022469
,2024-11-18T08:16:25.026Z,37.55046867,127.0729813601,44.474365255,0.0,-,13.0625,0.875,-106.6632996102
,2024-11-18T08:16:26.025Z,37.55046867,127.0729812763,44.474365255,0.0033111572,-,13.625,0.875,-106.6632996102
,2024-11-18T08:16:27.026Z,37.5504687958,127.0729814439,44.474365255,0.0059204101,-,13.6875,0.875,-106.6210022469
,2024-11-18T08:16:28.026Z,37.5504688796,127.0729815277,44.474365255,0.0108795166,-,13.5625,0.875,-106.7478333016
,2024-11-18T08:16:29.026Z,37.5504688796,127.0729815277,44.474365255,0.0075531005,-,13.5,0.875,-106.7214355965
,2024-11-18T08:16:30.026Z,37.5504688796,127.0729815277,44.474365255,0.003829956,-,13.3125,0.875,-106.7372742196
,2024-11-18T08:16:31.027Z,37.5504688796,127.0729815277,44.474365255,0.0015106201,-,13.0,0.875,-106.6527100106
,2024-11-18T08:16:32.027Z,37.5504688796,127.0729815277,44.474365255,0.0004119873,-,12.875,0.875,-106.7267151375
,2024-11-18T08:16:33.026Z,37.5504688796,127.0729815277,44.474365255,0.0000152587,-,12.8125,0.875,-106.7055664559
,2024-11-18T08:16:34.026Z,37.5504688796,127.0729815277,44.474365255,0.0000610351,-,12.625,0.8125,-106.7531433602
,2024-11-18T08:16:35.025Z,37.5504688796,127.0729815277,44.474365255,0.0000457763,-,12.5625,0.875,-106.5840149422
,2024-11-18T08:16:36.025Z,37.5504688796,127.0729815277,44.474365255,0.0000305175,-,12.4375,0.875,-106.6738586922
,2024-11-18T08:16:37.025Z,37.5504688796,127.0729815277,44.474365255,0.0,-,12.375,0.875,-106.6685791512
,2024-11-18T08:16:38.025Z,37.5504688796,127.0729815277,44.474365255,0.0,-,12.4375,0.875,-106.6157227058
